index,C_electricity_price [$/MWh],C_demand [MW]
15/02/2017 19:20,112.37,0.000937206
15/02/2017 19:25,112.37,0.000400889
15/02/2017 19:30,110.98,0
15/02/2017 19:35,110.98,0
15/02/2017 19:40,110.98,0
15/02/2017 19:45,110.98,0
15/02/2017 19:50,110.98,0.000222833
15/02/2017 19:55,110.98,0.000282029
15/02/2017 20:00,112.88,0.001168126
15/02/2017 20:05,112.88,0.000158667
15/02/2017 20:10,112.88,0
15/02/2017 20:15,112.88,0
15/02/2017 20:20,112.88,0
15/02/2017 20:25,112.88,0
15/02/2017 20:30,112.3,5.33E-05
15/02/2017 20:35,112.3,2.14E-05
15/02/2017 20:40,112.3,0
15/02/2017 20:45,112.3,0.002120786
15/02/2017 20:50,112.3,0.000581939
15/02/2017 20:55,112.3,0.000298242
15/02/2017 21:00,115.02,0.000634206
15/02/2017 21:05,115.02,0
15/02/2017 21:10,115.02,6.64E-05
15/02/2017 21:15,115.02,0.00092778
15/02/2017 21:20,115.02,3.60E-05
15/02/2017 21:25,115.02,0
15/02/2017 21:30,94.53,0
15/02/2017 21:35,94.53,0
15/02/2017 21:40,94.53,0
15/02/2017 21:45,94.53,0
15/02/2017 21:50,94.53,0
15/02/2017 21:55,94.53,1.81E-05
15/02/2017 22:00,111.34,0.000217193
15/02/2017 22:05,111.34,0.000305322
15/02/2017 22:10,111.34,0
15/02/2017 22:15,111.34,0
15/02/2017 22:20,111.34,0
15/02/2017 22:25,111.34,0
15/02/2017 22:30,92.48,0.000198004
15/02/2017 22:35,92.48,1.49E-05
15/02/2017 22:40,92.48,0
15/02/2017 22:45,92.48,0
15/02/2017 22:50,92.48,4.00E-05
15/02/2017 22:55,92.48,0.001121521
15/02/2017 23:00,94.26,0.000648748
15/02/2017 23:05,94.26,0
15/02/2017 23:10,94.26,0
15/02/2017 23:15,94.26,0
15/02/2017 23:20,94.26,0
15/02/2017 23:25,94.26,0
15/02/2017 23:30,95.35,0.000554095
15/02/2017 23:35,95.35,0.00077798
15/02/2017 23:40,95.35,0.002541878
15/02/2017 23:45,95.35,0.001309359
15/02/2017 23:50,95.35,0
15/02/2017 23:55,95.35,0.001872381
