index,C_forecast_electricity_price_hh_0 [$/MWh],C_forecast_electricity_price_hh_1 [$/MWh],C_forecast_electricity_price_hh_2 [$/MWh],C_forecast_electricity_price_hh_3 [$/MWh],C_demand [MW]
2017-02-12 00:20:00,80.51,73.36,64.94,53.26,460.52175717169024
2017-02-12 00:25:00,80.51,73.36,64.94,53.26,812.5372112850017
2017-02-12 00:30:00,73.36,64.94,53.26,221.02,0.0
2017-02-12 00:35:00,73.36,64.94,53.26,221.02,314.5333775098202
2017-02-12 00:40:00,73.36,64.94,53.26,221.02,0.0
2017-02-12 00:45:00,73.36,64.94,53.26,221.02,0.0
2017-02-12 00:50:00,73.36,64.94,53.26,221.02,0.0
2017-02-12 00:55:00,73.36,64.94,53.26,221.02,0.0
2017-02-12 01:00:00,64.94,53.26,221.02,73.71,0.0
2017-02-12 01:05:00,64.94,53.26,221.02,73.71,0.0
2017-02-12 01:10:00,64.94,53.26,221.02,73.71,302.4360540404805
2017-02-12 01:15:00,64.94,53.26,221.02,73.71,439.038554067572
2017-02-12 01:20:00,64.94,53.26,221.02,73.71,296.50731211724485
2017-02-12 01:25:00,64.94,53.26,221.02,73.71,0.0
2017-02-12 01:30:00,53.26,221.02,73.71,71.35,1266.7842017597059
2017-02-12 01:35:00,53.26,221.02,73.71,71.35,0.0
2017-02-12 01:40:00,53.26,221.02,73.71,71.35,294.24463632211916
2017-02-12 01:45:00,53.26,221.02,73.71,71.35,363.0908145126802
2017-02-12 01:50:00,53.26,221.02,73.71,71.35,420.5547574506319
2017-02-12 01:55:00,53.26,221.02,73.71,71.35,118.2353775645722
2017-02-12 02:00:00,221.02,73.71,71.35,72.85,91.84755514307022
2017-02-12 02:05:00,221.02,73.71,71.35,72.85,80.81112817951045
2017-02-12 02:10:00,221.02,73.71,71.35,72.85,0.0
2017-02-12 02:15:00,221.02,73.71,71.35,72.85,66.79531788054597
2017-02-12 02:20:00,221.02,73.71,71.35,72.85,362.51927079756064
2017-02-12 02:25:00,221.02,73.71,71.35,72.85,430.97365101073916
2017-02-12 02:30:00,73.71,71.35,72.85,64.07,54.56215482205153
2017-02-12 02:35:00,73.71,71.35,72.85,64.07,75.8507655623462
2017-02-12 02:40:00,73.71,71.35,72.85,64.07,0.0
2017-02-12 02:45:00,73.71,71.35,72.85,64.07,220.44547549831242
2017-02-12 02:50:00,73.71,71.35,72.85,64.07,387.5785927077778
2017-02-12 02:55:00,73.71,71.35,72.85,64.07,0.0
2017-02-12 03:00:00,71.35,72.85,64.07,49.98,0.0
2017-02-12 03:05:00,71.35,72.85,64.07,49.98,292.9022825361681
2017-02-12 03:10:00,71.35,72.85,64.07,49.98,145.86167487246453
2017-02-12 03:15:00,71.35,72.85,64.07,49.98,81.70793593795895
2017-02-12 03:20:00,71.35,72.85,64.07,49.98,0.0
2017-02-12 03:25:00,71.35,72.85,64.07,49.98,290.7499222504531
2017-02-12 03:30:00,72.85,64.07,49.98,59.02,31.43463167020427
2017-02-12 03:35:00,72.85,64.07,49.98,59.02,221.74062486692443
2017-02-12 03:40:00,72.85,64.07,49.98,59.02,101.44998348580715
2017-02-12 03:45:00,72.85,64.07,49.98,59.02,0.0
2017-02-12 03:50:00,72.85,64.07,49.98,59.02,0.0
2017-02-12 03:55:00,72.85,64.07,49.98,59.02,401.31485287693704
2017-02-12 04:00:00,64.07,49.98,59.02,52.27,0.0
2017-02-12 04:05:00,64.07,49.98,59.02,52.27,1050.266813567549
2017-02-12 04:10:00,64.07,49.98,59.02,52.27,0.0
2017-02-12 04:15:00,64.07,49.98,59.02,52.27,0.0
2017-02-12 04:20:00,64.07,49.98,59.02,52.27,59.39551241791262
2017-02-12 04:25:00,64.07,49.98,59.02,52.27,0.0
2017-02-12 04:30:00,49.98,59.02,52.27,49.28,237.70342219761642
2017-02-12 04:35:00,49.98,59.02,52.27,49.28,0.0
2017-02-12 04:40:00,49.98,59.02,52.27,49.28,0.0
2017-02-12 04:45:00,49.98,59.02,52.27,49.28,0.0
2017-02-12 04:50:00,49.98,59.02,52.27,49.28,1.7166968958458169
2017-02-12 04:55:00,49.98,59.02,52.27,49.28,0.0
2017-02-12 05:00:00,59.02,52.27,49.28,64.63,0.0
2017-02-12 05:05:00,59.02,52.27,49.28,64.63,1391.452738737004
2017-02-12 05:10:00,59.02,52.27,49.28,64.63,406.84850140917604
2017-02-12 05:15:00,59.02,52.27,49.28,64.63,835.4641265608234
2017-02-12 05:20:00,59.02,52.27,49.28,64.63,70.99036314380663
2017-02-12 05:25:00,59.02,52.27,49.28,64.63,173.5057112466372
2017-02-12 05:30:00,52.27,49.28,64.63,38.57,38.03845078997682
2017-02-12 05:35:00,52.27,49.28,64.63,38.57,245.28572719374162
2017-02-12 05:40:00,52.27,49.28,64.63,38.57,0.0
2017-02-12 05:45:00,52.27,49.28,64.63,38.57,230.25203121223316
2017-02-12 05:50:00,52.27,49.28,64.63,38.57,242.11341794111775
2017-02-12 05:55:00,52.27,49.28,64.63,38.57,528.1482375060554
2017-02-12 06:00:00,49.28,64.63,38.57,40.77,4.69100204713588
2017-02-12 06:05:00,49.28,64.63,38.57,40.77,91.27447046333442
2017-02-12 06:10:00,49.28,64.63,38.57,40.77,425.3091499519229
2017-02-12 06:15:00,49.28,64.63,38.57,40.77,0.0
2017-02-12 06:20:00,49.28,64.63,38.57,40.77,0.0
2017-02-12 06:25:00,49.28,64.63,38.57,40.77,0.0
2017-02-12 06:30:00,64.63,38.57,40.77,57.57,52.14126361233099
2017-02-12 06:35:00,64.63,38.57,40.77,57.57,0.0
2017-02-12 06:40:00,64.63,38.57,40.77,57.57,0.0
2017-02-12 06:45:00,64.63,38.57,40.77,57.57,659.724554966865
2017-02-12 06:50:00,64.63,38.57,40.77,57.57,0.0
2017-02-12 06:55:00,64.63,38.57,40.77,57.57,2801.021417884235
2017-02-12 07:00:00,38.57,40.77,57.57,58.4,2383.106939927663
2017-02-12 07:05:00,38.57,40.77,57.57,58.4,0.0
2017-02-12 07:10:00,38.57,40.77,57.57,58.4,104.71668060469223
2017-02-12 07:15:00,38.57,40.77,57.57,58.4,0.0
2017-02-12 07:20:00,38.57,40.77,57.57,58.4,0.0
2017-02-12 07:25:00,38.57,40.77,57.57,58.4,235.63562480686284
2017-02-12 07:30:00,40.77,57.57,58.4,21.29,834.5981985009474
2017-02-12 07:35:00,40.77,57.57,58.4,21.29,0.0
2017-02-12 07:40:00,40.77,57.57,58.4,21.29,0.0
2017-02-12 07:45:00,40.77,57.57,58.4,21.29,435.09201146952194
2017-02-12 07:50:00,40.77,57.57,58.4,21.29,26.15407667108819
2017-02-12 07:55:00,40.77,57.57,58.4,21.29,355.48549991982526
2017-02-12 08:00:00,57.57,58.4,21.29,14.05,1584.144868952264
2017-02-12 08:05:00,57.57,58.4,21.29,14.05,1152.617599899966
2017-02-12 08:10:00,57.57,58.4,21.29,14.05,104.98738030618802
2017-02-12 08:15:00,57.57,58.4,21.29,14.05,0.0
2017-02-12 08:20:00,57.57,58.4,21.29,14.05,0.0
2017-02-12 08:25:00,57.57,58.4,21.29,14.05,0.0
2017-02-12 08:30:00,58.4,21.29,14.05,13.91,0.0
2017-02-12 08:35:00,58.4,21.29,14.05,13.91,0.0
2017-02-12 08:40:00,58.4,21.29,14.05,13.91,418.47822720653136
2017-02-12 08:45:00,58.4,21.29,14.05,13.91,150.18801255590265
2017-02-12 08:50:00,58.4,21.29,14.05,13.91,0.0
2017-02-12 08:55:00,58.4,21.29,14.05,13.91,55.41014751355919
2017-02-12 09:00:00,21.29,14.05,13.91,8.67,34.81214078984992
2017-02-12 09:05:00,21.29,14.05,13.91,8.67,0.0
2017-02-12 09:10:00,21.29,14.05,13.91,8.67,136.2509696281736
2017-02-12 09:15:00,21.29,14.05,13.91,8.67,0.0
2017-02-12 09:20:00,21.29,14.05,13.91,8.67,712.5038890591934
2017-02-12 09:25:00,21.29,14.05,13.91,8.67,0.0
2017-02-12 09:30:00,14.05,13.91,8.67,7.5,426.8407554061845
2017-02-12 09:35:00,14.05,13.91,8.67,7.5,0.0
2017-02-12 09:40:00,14.05,13.91,8.67,7.5,11.385915294878789
2017-02-12 09:45:00,14.05,13.91,8.67,7.5,40.68713424762107
2017-02-12 09:50:00,14.05,13.91,8.67,7.5,0.0
2017-02-12 09:55:00,14.05,13.91,8.67,7.5,0.0
2017-02-12 10:00:00,13.91,8.67,7.5,9.9,0.0
2017-02-12 10:05:00,13.91,8.67,7.5,9.9,304.65699330871405
2017-02-12 10:10:00,13.91,8.67,7.5,9.9,0.0
2017-02-12 10:15:00,13.91,8.67,7.5,9.9,0.0
2017-02-12 10:20:00,13.91,8.67,7.5,9.9,0.0
2017-02-12 10:25:00,13.91,8.67,7.5,9.9,0.0
2017-02-12 10:30:00,8.67,7.5,9.9,-8.3,0.0
2017-02-12 10:35:00,8.67,7.5,9.9,-8.3,640.4930026673494
2017-02-12 10:40:00,8.67,7.5,9.9,-8.3,0.0
2017-02-12 10:45:00,8.67,7.5,9.9,-8.3,53.426279123345225
2017-02-12 10:50:00,8.67,7.5,9.9,-8.3,0.0
2017-02-12 10:55:00,8.67,7.5,9.9,-8.3,104.19870330584345
2017-02-12 11:00:00,7.5,9.9,-8.3,3.54,0.0
2017-02-12 11:05:00,7.5,9.9,-8.3,3.54,80.23840075183116
2017-02-12 11:10:00,7.5,9.9,-8.3,3.54,987.9907149375281
2017-02-12 11:15:00,7.5,9.9,-8.3,3.54,0.0
2017-02-12 11:20:00,7.5,9.9,-8.3,3.54,0.0
2017-02-12 11:25:00,7.5,9.9,-8.3,3.54,0.0
2017-02-12 11:30:00,9.9,-8.3,3.54,-0.28,1721.7565072032648
2017-02-12 11:35:00,9.9,-8.3,3.54,-0.28,0.0
2017-02-12 11:40:00,9.9,-8.3,3.54,-0.28,0.0
2017-02-12 11:45:00,9.9,-8.3,3.54,-0.28,259.8680419238452
2017-02-12 11:50:00,9.9,-8.3,3.54,-0.28,1953.336157853795
2017-02-12 11:55:00,9.9,-8.3,3.54,-0.28,1099.842085048932
2017-02-12 12:00:00,-8.3,3.54,-0.28,2.53,39.621013782710754
2017-02-12 12:05:00,-8.3,3.54,-0.28,2.53,121.1864490238373
2017-02-12 12:10:00,-8.3,3.54,-0.28,2.53,969.5782249535093
2017-02-12 12:15:00,-8.3,3.54,-0.28,2.53,0.0
2017-02-12 12:20:00,-8.3,3.54,-0.28,2.53,0.0
2017-02-12 12:25:00,-8.3,3.54,-0.28,2.53,671.2136048818462
2017-02-12 12:30:00,3.54,-0.28,2.53,9.37,756.3458972115578
2017-02-12 12:35:00,3.54,-0.28,2.53,9.37,1288.0412500860373
2017-02-12 12:40:00,3.54,-0.28,2.53,9.37,180.87074249845028
2017-02-12 12:45:00,3.54,-0.28,2.53,9.37,179.245635964502
2017-02-12 12:50:00,3.54,-0.28,2.53,9.37,46.49528932789296
2017-02-12 12:55:00,3.54,-0.28,2.53,9.37,427.91239651436655
2017-02-12 13:00:00,-0.28,2.53,9.37,10.61,0.0
2017-02-12 13:05:00,-0.28,2.53,9.37,10.61,0.0
2017-02-12 13:10:00,-0.28,2.53,9.37,10.61,0.0
2017-02-12 13:15:00,-0.28,2.53,9.37,10.61,0.0
2017-02-12 13:20:00,-0.28,2.53,9.37,10.61,0.0
2017-02-12 13:25:00,-0.28,2.53,9.37,10.61,0.0
2017-02-12 13:30:00,2.53,9.37,10.61,7.94,146.68562235068174
2017-02-12 13:35:00,2.53,9.37,10.61,7.94,219.21614462445388
2017-02-12 13:40:00,2.53,9.37,10.61,7.94,341.50489780275916
2017-02-12 13:45:00,2.53,9.37,10.61,7.94,0.0
2017-02-12 13:50:00,2.53,9.37,10.61,7.94,0.0
2017-02-12 13:55:00,2.53,9.37,10.61,7.94,0.0
2017-02-12 14:00:00,9.37,10.61,7.94,14.2,1410.8425065122
2017-02-12 14:05:00,9.37,10.61,7.94,14.2,0.0
2017-02-12 14:10:00,9.37,10.61,7.94,14.2,0.0
2017-02-12 14:15:00,9.37,10.61,7.94,14.2,1111.7860647612815
2017-02-12 14:20:00,9.37,10.61,7.94,14.2,122.17063586278537
2017-02-12 14:25:00,9.37,10.61,7.94,14.2,0.0
2017-02-12 14:30:00,10.61,7.94,14.2,14.27,0.0
2017-02-12 14:35:00,10.61,7.94,14.2,14.27,1576.1397918565444
2017-02-12 14:40:00,10.61,7.94,14.2,14.27,1524.7715357119087
2017-02-12 14:45:00,10.61,7.94,14.2,14.27,0.0
2017-02-12 14:50:00,10.61,7.94,14.2,14.27,219.094332577361
2017-02-12 14:55:00,10.61,7.94,14.2,14.27,453.6671990006646
2017-02-12 15:00:00,7.94,14.2,14.27,28.44,0.0
2017-02-12 15:05:00,7.94,14.2,14.27,28.44,1531.2846378147897
2017-02-12 15:10:00,7.94,14.2,14.27,28.44,0.0
2017-02-12 15:15:00,7.94,14.2,14.27,28.44,547.669207892937
2017-02-12 15:20:00,7.94,14.2,14.27,28.44,0.0
2017-02-12 15:25:00,7.94,14.2,14.27,28.44,2893.7997298091877
2017-02-12 15:30:00,14.2,14.27,28.44,9.57,596.8810993886602
2017-02-12 15:35:00,14.2,14.27,28.44,9.57,1094.7780502641401
2017-02-12 15:40:00,14.2,14.27,28.44,9.57,0.0
2017-02-12 15:45:00,14.2,14.27,28.44,9.57,0.0
2017-02-12 15:50:00,14.2,14.27,28.44,9.57,23.33166558868029
2017-02-12 15:55:00,14.2,14.27,28.44,9.57,1853.8280161789685
2017-02-12 16:00:00,14.27,28.44,9.57,16.35,996.7462799835812
2017-02-12 16:05:00,14.27,28.44,9.57,16.35,0.0
2017-02-12 16:10:00,14.27,28.44,9.57,16.35,27.77226325497603
2017-02-12 16:15:00,14.27,28.44,9.57,16.35,1277.6556363691611
2017-02-12 16:20:00,14.27,28.44,9.57,16.35,442.37422796297614
2017-02-12 16:25:00,14.27,28.44,9.57,16.35,290.84080568354136
2017-02-12 16:30:00,28.44,9.57,16.35,32.12,373.245563479005
2017-02-12 16:35:00,28.44,9.57,16.35,32.12,816.8461878472665
2017-02-12 16:40:00,28.44,9.57,16.35,32.12,406.7487087255604
2017-02-12 16:45:00,28.44,9.57,16.35,32.12,0.0
2017-02-12 16:50:00,28.44,9.57,16.35,32.12,1964.0154385823785
2017-02-12 16:55:00,28.44,9.57,16.35,32.12,837.9279844473316
2017-02-12 17:00:00,9.57,16.35,32.12,37.2,0.0
2017-02-12 17:05:00,9.57,16.35,32.12,37.2,2252.4807582389367
2017-02-12 17:10:00,9.57,16.35,32.12,37.2,0.0
2017-02-12 17:15:00,9.57,16.35,32.12,37.2,2259.4230706800786
2017-02-12 17:20:00,9.57,16.35,32.12,37.2,1239.2085445456148
2017-02-12 17:25:00,9.57,16.35,32.12,37.2,572.6278332001463
2017-02-12 17:30:00,16.35,32.12,37.2,45.81,1146.229695277487
2017-02-12 17:35:00,16.35,32.12,37.2,45.81,2379.847158846093
2017-02-12 17:40:00,16.35,32.12,37.2,45.81,436.2107705942604
2017-02-12 17:45:00,16.35,32.12,37.2,45.81,507.4674860589423
2017-02-12 17:50:00,16.35,32.12,37.2,45.81,0.0
2017-02-12 17:55:00,16.35,32.12,37.2,45.81,2125.305265359936
2017-02-12 18:00:00,32.12,37.2,45.81,53.21,0.0
2017-02-12 18:05:00,32.12,37.2,45.81,53.21,3120.286302236058
2017-02-12 18:10:00,32.12,37.2,45.81,53.21,2513.310164922419
2017-02-12 18:15:00,32.12,37.2,45.81,53.21,0.0
2017-02-12 18:20:00,32.12,37.2,45.81,53.21,614.5618488960605
2017-02-12 18:25:00,32.12,37.2,45.81,53.21,1774.164686855494
2017-02-12 18:30:00,37.2,45.81,53.21,57.14,1463.458693215207
2017-02-12 18:35:00,37.2,45.81,53.21,57.14,61.14772877679216
2017-02-12 18:40:00,37.2,45.81,53.21,57.14,1089.9120993555434
2017-02-12 18:45:00,37.2,45.81,53.21,57.14,1831.5877839780248
2017-02-12 18:50:00,37.2,45.81,53.21,57.14,87.44583840889808
2017-02-12 18:55:00,37.2,45.81,53.21,57.14,0.0
2017-02-12 19:00:00,45.81,53.21,57.14,60.94,660.1417787098358
2017-02-12 19:05:00,45.81,53.21,57.14,60.94,1659.6394691649668
2017-02-12 19:10:00,45.81,53.21,57.14,60.94,1550.689541056521
2017-02-12 19:15:00,45.81,53.21,57.14,60.94,4.454185113703777
2017-02-12 19:20:00,45.81,53.21,57.14,60.94,109.43608956957121
2017-02-12 19:25:00,45.81,53.21,57.14,60.94,0.0
2017-02-12 19:30:00,53.21,57.14,60.94,55.54,535.0590144192423
2017-02-12 19:35:00,53.21,57.14,60.94,55.54,0.0
2017-02-12 19:40:00,53.21,57.14,60.94,55.54,764.5707167740139
2017-02-12 19:45:00,53.21,57.14,60.94,55.54,0.0
2017-02-12 19:50:00,53.21,57.14,60.94,55.54,699.0333138680312
2017-02-12 19:55:00,53.21,57.14,60.94,55.54,0.0
2017-02-12 20:00:00,57.14,60.94,55.54,57.03,71.4717770568493
2017-02-12 20:05:00,57.14,60.94,55.54,57.03,0.0
2017-02-12 20:10:00,57.14,60.94,55.54,57.03,1939.6744151725934
2017-02-12 20:15:00,57.14,60.94,55.54,57.03,425.1839363518917
2017-02-12 20:20:00,57.14,60.94,55.54,57.03,0.0
2017-02-12 20:25:00,57.14,60.94,55.54,57.03,665.3750536834413
2017-02-12 20:30:00,60.94,55.54,57.03,50.05,411.37245945731627
2017-02-12 20:35:00,60.94,55.54,57.03,50.05,39.476645295990565
2017-02-12 20:40:00,60.94,55.54,57.03,50.05,343.15851279526316
2017-02-12 20:45:00,60.94,55.54,57.03,50.05,0.0
2017-02-12 20:50:00,60.94,55.54,57.03,50.05,0.0
2017-02-12 20:55:00,60.94,55.54,57.03,50.05,0.0
2017-02-12 21:00:00,55.54,57.03,50.05,50.55,2521.124259279063
2017-02-12 21:05:00,55.54,57.03,50.05,50.55,679.5575794530342
2017-02-12 21:10:00,55.54,57.03,50.05,50.55,112.75265781068632
2017-02-12 21:15:00,55.54,57.03,50.05,50.55,13.629537144826953
2017-02-12 21:20:00,55.54,57.03,50.05,50.55,0.0
2017-02-12 21:25:00,55.54,57.03,50.05,50.55,0.0
2017-02-12 21:30:00,57.03,50.05,50.55,33.44,626.984897638028
2017-02-12 21:35:00,57.03,50.05,50.55,33.44,79.1810289037492
2017-02-12 21:40:00,57.03,50.05,50.55,33.44,430.0380594827056
2017-02-12 21:45:00,57.03,50.05,50.55,33.44,0.0
2017-02-12 21:50:00,57.03,50.05,50.55,33.44,368.86973320753435
2017-02-12 21:55:00,57.03,50.05,50.55,33.44,219.88106678303257
2017-02-12 22:00:00,50.05,50.55,33.44,45.28,0.0
2017-02-12 22:05:00,50.05,50.55,33.44,45.28,78.90446184362351
2017-02-12 22:10:00,50.05,50.55,33.44,45.28,229.5674559716032
2017-02-12 22:15:00,50.05,50.55,33.44,45.28,183.15094088197898
2017-02-12 22:20:00,50.05,50.55,33.44,45.28,142.57810770992776
2017-02-12 22:25:00,50.05,50.55,33.44,45.28,0.0
2017-02-12 22:30:00,50.55,33.44,45.28,88.04,737.2456590624655
2017-02-12 22:35:00,50.55,33.44,45.28,88.04,0.0
2017-02-12 22:40:00,50.55,33.44,45.28,88.04,723.1737154068926
2017-02-12 22:45:00,50.55,33.44,45.28,88.04,0.0
2017-02-12 22:50:00,50.55,33.44,45.28,88.04,40.86372626197694
2017-02-12 22:55:00,50.55,33.44,45.28,88.04,651.7391474133902
2017-02-12 23:00:00,33.44,45.28,88.04,87.13,0.0
2017-02-12 23:05:00,33.44,45.28,88.04,87.13,0.0
2017-02-12 23:10:00,33.44,45.28,88.04,87.13,0.0
2017-02-12 23:15:00,33.44,45.28,88.04,87.13,0.0
2017-02-12 23:20:00,33.44,45.28,88.04,87.13,0.0
2017-02-12 23:25:00,33.44,45.28,88.04,87.13,0.0
2017-02-12 23:30:00,45.28,88.04,87.13,74.63,0.0
2017-02-12 23:35:00,45.28,88.04,87.13,74.63,0.0
2017-02-12 23:40:00,45.28,88.04,87.13,74.63,0.0
2017-02-12 23:45:00,45.28,88.04,87.13,74.63,0.0
2017-02-12 23:50:00,45.28,88.04,87.13,74.63,0.0
2017-02-12 23:55:00,45.28,88.04,87.13,74.63,667.2019895696659
2017-02-13 00:00:00,88.04,87.13,74.63,67.66,0.0
2017-02-13 00:05:00,88.04,87.13,74.63,67.66,0.0
2017-02-13 00:10:00,88.04,87.13,74.63,67.66,0.0
2017-02-13 00:15:00,88.04,87.13,74.63,67.66,546.3202815441729
2017-02-13 00:20:00,88.04,87.13,74.63,67.66,323.32273898008646
2017-02-13 00:25:00,88.04,87.13,74.63,67.66,0.0
2017-02-13 00:30:00,87.13,74.63,67.66,63.56,0.0
2017-02-13 00:35:00,87.13,74.63,67.66,63.56,1263.6379004468097
2017-02-13 00:40:00,87.13,74.63,67.66,63.56,572.7903428182913
2017-02-13 00:45:00,87.13,74.63,67.66,63.56,0.0
2017-02-13 00:50:00,87.13,74.63,67.66,63.56,48.428563516555386
2017-02-13 00:55:00,87.13,74.63,67.66,63.56,605.1640561916216
2017-02-13 01:00:00,74.63,67.66,63.56,76.61,862.6051842680235
2017-02-13 01:05:00,74.63,67.66,63.56,76.61,0.0
2017-02-13 01:10:00,74.63,67.66,63.56,76.61,0.0
2017-02-13 01:15:00,74.63,67.66,63.56,76.61,141.40780688560537
2017-02-13 01:20:00,74.63,67.66,63.56,76.61,0.0
2017-02-13 01:25:00,74.63,67.66,63.56,76.61,0.0
2017-02-13 01:30:00,67.66,63.56,76.61,75.1,6.4677332318229235
2017-02-13 01:35:00,67.66,63.56,76.61,75.1,0.0
2017-02-13 01:40:00,67.66,63.56,76.61,75.1,0.0
2017-02-13 01:45:00,67.66,63.56,76.61,75.1,0.0
2017-02-13 01:50:00,67.66,63.56,76.61,75.1,348.90765833398905
2017-02-13 01:55:00,67.66,63.56,76.61,75.1,0.0
2017-02-13 02:00:00,63.56,76.61,75.1,62.74,216.18527712763282
2017-02-13 02:05:00,63.56,76.61,75.1,62.74,79.7752105868742
2017-02-13 02:10:00,63.56,76.61,75.1,62.74,522.1214272466831
2017-02-13 02:15:00,63.56,76.61,75.1,62.74,339.3113524734792
2017-02-13 02:20:00,63.56,76.61,75.1,62.74,344.11484338161074
2017-02-13 02:25:00,63.56,76.61,75.1,62.74,0.0
2017-02-13 02:30:00,76.61,75.1,62.74,66.82,0.0
2017-02-13 02:35:00,76.61,75.1,62.74,66.82,266.3183552957553
2017-02-13 02:40:00,76.61,75.1,62.74,66.82,0.0
2017-02-13 02:45:00,76.61,75.1,62.74,66.82,504.6361767408638
2017-02-13 02:50:00,76.61,75.1,62.74,66.82,0.0
2017-02-13 02:55:00,76.61,75.1,62.74,66.82,916.2079765993145
2017-02-13 03:00:00,75.1,62.74,66.82,88.45,90.04461355925974
2017-02-13 03:05:00,75.1,62.74,66.82,88.45,166.49162281553473
2017-02-13 03:10:00,75.1,62.74,66.82,88.45,0.0
2017-02-13 03:15:00,75.1,62.74,66.82,88.45,0.0
2017-02-13 03:20:00,75.1,62.74,66.82,88.45,0.0
2017-02-13 03:25:00,75.1,62.74,66.82,88.45,225.93193386964634
2017-02-13 03:30:00,62.74,66.82,88.45,132.09,0.0
2017-02-13 03:35:00,62.74,66.82,88.45,132.09,0.0
2017-02-13 03:40:00,62.74,66.82,88.45,132.09,246.8633692055653
2017-02-13 03:45:00,62.74,66.82,88.45,132.09,581.1788434416906
2017-02-13 03:50:00,62.74,66.82,88.45,132.09,49.8242021248409
2017-02-13 03:55:00,62.74,66.82,88.45,132.09,269.991884656307
2017-02-13 04:00:00,66.82,88.45,132.09,162.74,562.1711997660758
2017-02-13 04:05:00,66.82,88.45,132.09,162.74,0.0
2017-02-13 04:10:00,66.82,88.45,132.09,162.74,720.2601804906133
2017-02-13 04:15:00,66.82,88.45,132.09,162.74,1069.0065628308212
2017-02-13 04:20:00,66.82,88.45,132.09,162.74,256.74850907516577
2017-02-13 04:25:00,66.82,88.45,132.09,162.74,412.8459473813504
2017-02-13 04:30:00,88.45,132.09,162.74,119.4,37.19811034065348
2017-02-13 04:35:00,88.45,132.09,162.74,119.4,55.0381699217685
2017-02-13 04:40:00,88.45,132.09,162.74,119.4,0.0
2017-02-13 04:45:00,88.45,132.09,162.74,119.4,0.0
2017-02-13 04:50:00,88.45,132.09,162.74,119.4,0.0
2017-02-13 04:55:00,88.45,132.09,162.74,119.4,0.0
2017-02-13 05:00:00,132.09,162.74,119.4,107.44,0.0
2017-02-13 05:05:00,132.09,162.74,119.4,107.44,0.0
2017-02-13 05:10:00,132.09,162.74,119.4,107.44,0.0
2017-02-13 05:15:00,132.09,162.74,119.4,107.44,769.7819892165353
2017-02-13 05:20:00,132.09,162.74,119.4,107.44,815.69793781796
2017-02-13 05:25:00,132.09,162.74,119.4,107.44,110.57065178684825
2017-02-13 05:30:00,162.74,119.4,107.44,103.15,267.2141560744843
2017-02-13 05:35:00,162.74,119.4,107.44,103.15,230.09657146572985
2017-02-13 05:40:00,162.74,119.4,107.44,103.15,282.48682856979093
2017-02-13 05:45:00,162.74,119.4,107.44,103.15,0.0
2017-02-13 05:50:00,162.74,119.4,107.44,103.15,561.1941789256111
2017-02-13 05:55:00,162.74,119.4,107.44,103.15,491.41565138341736
2017-02-13 06:00:00,119.4,107.44,103.15,100.66,388.44957184471565
2017-02-13 06:05:00,119.4,107.44,103.15,100.66,395.2738909884137
2017-02-13 06:10:00,119.4,107.44,103.15,100.66,0.0
2017-02-13 06:15:00,119.4,107.44,103.15,100.66,222.91340148355823
2017-02-13 06:20:00,119.4,107.44,103.15,100.66,0.0
2017-02-13 06:25:00,119.4,107.44,103.15,100.66,0.0
2017-02-13 06:30:00,107.44,103.15,100.66,105.1,657.2113607110985
2017-02-13 06:35:00,107.44,103.15,100.66,105.1,0.0
2017-02-13 06:40:00,107.44,103.15,100.66,105.1,0.0
2017-02-13 06:45:00,107.44,103.15,100.66,105.1,738.222908592061
2017-02-13 06:50:00,107.44,103.15,100.66,105.1,0.0
2017-02-13 06:55:00,107.44,103.15,100.66,105.1,263.54048000790465
2017-02-13 07:00:00,103.15,100.66,105.1,98.52,0.0
2017-02-13 07:05:00,103.15,100.66,105.1,98.52,2057.877891729527
2017-02-13 07:10:00,103.15,100.66,105.1,98.52,107.23838234322012
2017-02-13 07:15:00,103.15,100.66,105.1,98.52,60.94394206471622
2017-02-13 07:20:00,103.15,100.66,105.1,98.52,133.3842879526047
2017-02-13 07:25:00,103.15,100.66,105.1,98.52,199.48120277520516
2017-02-13 07:30:00,100.66,105.1,98.52,96.71,0.0
2017-02-13 07:35:00,100.66,105.1,98.52,96.71,0.0
2017-02-13 07:40:00,100.66,105.1,98.52,96.71,0.0
2017-02-13 07:45:00,100.66,105.1,98.52,96.71,287.35968432518973
2017-02-13 07:50:00,100.66,105.1,98.52,96.71,0.0
2017-02-13 07:55:00,100.66,105.1,98.52,96.71,851.810161993512
2017-02-13 08:00:00,105.1,98.52,96.71,104.58,1279.0915541352042
2017-02-13 08:05:00,105.1,98.52,96.71,104.58,0.0
2017-02-13 08:10:00,105.1,98.52,96.71,104.58,36.001376874726546
2017-02-13 08:15:00,105.1,98.52,96.71,104.58,153.3126050039526
2017-02-13 08:20:00,105.1,98.52,96.71,104.58,0.0
2017-02-13 08:25:00,105.1,98.52,96.71,104.58,0.0
2017-02-13 08:30:00,98.52,96.71,104.58,108.96,99.31816670557438
2017-02-13 08:35:00,98.52,96.71,104.58,108.96,168.56913884283932
2017-02-13 08:40:00,98.52,96.71,104.58,108.96,186.64484204273757
2017-02-13 08:45:00,98.52,96.71,104.58,108.96,262.6811688453741
2017-02-13 08:50:00,98.52,96.71,104.58,108.96,683.2334463709233
