episode,action,next_observation,observation,reward,step
5,[[ 1.8181718   0.40954788]],[[ 100.            0.16882487]],[[ 50.           0.06317808]],-5.869266312850783,43
5,[[ 1.31963454  0.54311605]],[[ 100.            0.22706376]],[[ 100.            0.16882487]],-6.470987459091354,44
5,[[ 0.92867435  1.45791284]],[[ 100.            0.18296055]],[[ 100.            0.22706376]],4.410320788977712,45
5,[[ 1.61174641  1.02351513]],[[ 100.           0.2270779]],[[ 100.            0.18296055]],-4.901927318219085,46
5,[[ 1.998       0.09650532]],Terminal,[[ 100.           0.2270779]],-15.84578895600181,47
6,[[ 0.17165825  1.44255933]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
6,[[ 1.50538692  1.76921747]],[[ 50.   0.]],[[ 50.   0.]],-0.0,1
6,[[ 0.59138826  0.52857796]],[[  5.00000000e+01   4.71077267e-03]],[[ 50.   0.]],-0.26170959287935835,2
6,[[ 0.99004396  1.22338065]],[[ 50.   0.]],[[  5.00000000e+01   4.71077267e-03]],0.23553863359142255,3
6,[[ 0.20241574  0.92923596]],[[ 100.    0.]],[[ 50.   0.]],-0.0,4
6,[[ 1.40191085  0.15840876]],[[  1.00000000e+02   9.32626565e-02]],[[ 100.    0.]],-10.362517386135432,5
6,[[ 0.14635324  0.4408824 ]],[[  1.00000000e+02   6.87185598e-02]],[[  1.00000000e+02   9.32626565e-02]],2.454409668335983,6
6,[[ 0.3233947  1.5051476]],[[ 100.    0.]],[[  1.00000000e+02   6.87185598e-02]],6.871855979185907,7
6,[[ 0.17492587  1.26927416]],[[ 100.    0.]],[[ 100.    0.]],-0.0,8
6,[[ 0.32171762  1.40359216]],[[-50.   0.]],[[ 100.    0.]],-0.0,9
6,[[ 0.25888437  0.9388416 ]],[[-50.   0.]],[[-50.   0.]],0.0,10
6,[[ 1.96224502  1.42950682]],[[ -5.00000000e+01   3.99553648e-02]],[[-50.   0.]],2.219742489982532,11
6,[[ 1.15956654  1.88682311]],[[-50.   0.]],[[ -5.00000000e+01   3.99553648e-02]],-1.9977682409842787,12
6,[[ 1.98169687  0.94329554]],[[ 50.          0.0778801]],[[-50.   0.]],4.326672192046457,13
6,[[ 1.5353271   1.46474368]],[[ 50.           0.08317386]],[[ 50.          0.0778801]],-0.2940975891568547,14
6,[[ 1.21441657  0.98808411]],[[ 50.           0.10014879]],[[ 50.           0.08317386]],-0.943051919622196,15
6,[[ 1.59878819  1.70054237]],[[ 50.           0.09166928]],[[ 50.           0.10014879]],0.4239757391238448,16
6,[[ 1.68601678  1.15175809]],[[ 100.            0.13173868]],[[ 50.           0.09166928]],-2.2260778408967896,17
6,[[ 1.3766333   0.97265085]],[[ 100.            0.16203736]],[[ 100.            0.13173868]],-3.3665204033120677,18
6,[[ 1.98581449  1.38249178]],[[ 100.            0.20728656]],[[ 100.            0.16203736]],-5.027689235543026,19
6,[[ 0.77878649  0.17851406]],[[ 100.          0.252307]],[[ 100.            0.20728656]],-5.002270278803706,20
6,[[ 0.29739116  0.82572186]],[[ 100.            0.20827944]],[[ 100.          0.252307]],4.402755773859396,21
6,[[ 1.94661294  1.14881557]],[[-50.           0.26811424]],[[ 100.            0.20827944]],-6.648311457486633,22
6,[[ 0.14671385  1.2317237 ]],[[-50.           0.17769675]],[[-50.           0.26811424]],-4.520874368449671,23
6,[[ 1.20404054  0.58486933]],[[-50.           0.22413459]],[[-50.           0.17769675]],2.579880025244606,24
6,[[ 0.08927093  0.05213223]],[[-50.        0.22692]],[[-50.           0.22413459]],0.15474456505259332,25
6,[[ 1.90265017  1.33752093]],[[ 50.           0.26930469]],[[-50.        0.22692]],2.3547051782406236,26
6,[[ 1.43207743  0.40497766]],[[ 50.           0.34633717]],[[ 50.           0.26930469]],-4.279582372441079,27
6,[[ 1.37847748  1.85865391]],[[ 50.           0.30632247]],[[ 50.           0.34633717]],2.0007351430624096,28
6,[[ 0.35697301  0.4851422 ]],[[ 50.          0.2956417]],[[ 50.           0.30632247]],0.5340382886581341,29
6,[[ 1.72554064  1.48586446]],[[ 100.            0.31361742]],[[ 50.          0.2956417]],-0.9986507587494281,30
6,[[ 0.19429236  1.20083833]],[[ 100.            0.22973859]],[[ 100.            0.31361742]],8.387883085923098,31
6,[[ 0.94219897  0.20446229]],[[ 100.            0.28506884]],[[ 100.            0.22973859]],-6.14780566859825,32
6,[[ 1.55334297  1.57567941]],[[ 100.            0.28320747]],[[ 100.            0.28506884]],0.18613694742452003,33
6,[[ 1.03166454  0.96453348]],[[ 100.           0.2882423]],[[ 100.            0.28320747]],-0.5594255470103282,34
6,[[ 0.62550206  1.04170732]],[[-50.           0.25355853]],[[ 100.           0.2882423]],3.4683771555955034,35
6,[[ 1.59499904  0.5096756 ]],[[-50.           0.33495779]],[[-50.           0.25355853]],4.522181009437476,36
6,[[ 1.21504037  1.50708512]],[[-50.           0.31062072]],[[-50.           0.33495779]],-1.2168531246759762,37
6,[[ 1.41725252  0.72879265]],[[-50.           0.36225521]],[[-50.           0.31062072]],2.868582762248631,38
6,[[ 0.19750622  1.39045917]],[[ 50.           0.26284247]],[[-50.           0.36225521]],-4.970637320779805,39
6,[[ 0.12196615  1.39377393]],[[ 50.           0.15685848]],[[ 50.           0.26284247]],5.29919904445961,40
6,[[ 1.17111297  1.91437902]],[[ 50.           0.09491965]],[[ 50.           0.15685848]],3.0969418691041057,41
6,[[ 0.3233699   0.73741223]],[[ 50.           0.06041612]],[[ 50.           0.09491965]],1.7251763408533098,42
6,[[ 0.15114967  0.89756208]],[[ 100.    0.]],[[ 50.           0.06041612]],3.0208060370942453,43
6,[[ 1.17504779  1.27354965]],[[ 100.    0.]],[[ 100.    0.]],-0.0,44
6,[[ 1.01604328  0.27796095]],[[  1.00000000e+02   5.53561752e-02]],[[ 100.    0.]],-6.150686136932428,45
6,[[ 1.9840191   1.07745319]],[[ 100.            0.12334862]],[[  1.00000000e+02   5.53561752e-02]],-7.554715916750704,46
6,[[ 0.55574561  0.70621996]],Terminal,[[ 100.            0.12334862]],1.253952945805914,47
7,[[ 0.91568675  1.59879709]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
7,[[ 0.44016072  0.42672003]],[[  5.00000000e+01   1.00805228e-03]],[[ 50.   0.]],-0.05600290448733817,1
7,[[ 1.5009158  1.42807  ]],[[  5.00000000e+01   6.47148762e-03]],[[  5.00000000e+01   1.00805228e-03]],-0.3035241856671589,2
7,[[ 0.66370227  0.38273127]],[[  5.00000000e+01   2.75443124e-02]],[[  5.00000000e+01   6.47148762e-03]],-1.1707124870140992,3
7,[[ 0.74648994  0.31489566]],[[  1.00000000e+02   5.99138829e-02]],[[  5.00000000e+01   2.75443124e-02]],-1.7983094702030529,4
7,[[ 0.03396073  0.17584626]],[[  1.00000000e+02   4.80900892e-02]],[[  1.00000000e+02   5.99138829e-02]],1.1823793661261204,5
7,[[ 1.6218999  1.737909 ]],[[  1.00000000e+02   3.84226641e-02]],[[  1.00000000e+02   4.80900892e-02]],0.9667425054121714,6
7,[[ 0.63949117  0.03916383]],[[  1.00000000e+02   8.34472142e-02]],[[  1.00000000e+02   3.84226641e-02]],-5.002727782099242,7
7,[[ 1.06333373  1.58550735]],[[  1.00000000e+02   3.99327458e-02]],[[  1.00000000e+02   8.34472142e-02]],4.351446841894765,8
7,[[ 0.48425843  1.86873702]],[[-50.   0.]],[[  1.00000000e+02   3.99327458e-02]],3.99327457572523,9
7,[[ 0.33155228  1.21293882]],[[-50.   0.]],[[-50.   0.]],0.0,10
7,[[ 1.39348828  1.94323754]],[[-50.   0.]],[[-50.   0.]],0.0,11
7,[[ 1.29182951  0.44485313]],[[-50.           0.06352323]],[[-50.   0.]],3.5290682286816,12
7,[[ 1.29976243  0.89488921]],[[ 50.           0.09388872]],[[-50.           0.06352323]],1.686971742985189,13
7,[[ 0.07218756  0.42369746]],[[ 50.           0.06459623]],[[ 50.           0.09388872]],1.4646245564543754,14
7,[[ 1.08410676  1.43808168]],[[  5.00000000e+01   3.50983188e-02]],[[ 50.           0.06459623]],1.474895478150029,15
7,[[ 1.60220844  0.40072509]],[[ 50.           0.12520957]],[[  5.00000000e+01   3.50983188e-02]],-5.006180611261124,16
7,[[ 0.83397272  1.1768832 ]],[[  1.00000000e+02   9.66336967e-02]],[[ 50.           0.12520957]],1.428793655959784,17
7,[[ 1.43925619  1.0549045 ]],[[ 100.            0.12546007]],[[  1.00000000e+02   9.66336967e-02]],-3.2029308037631763,18
7,[[ 0.76932084  1.42722535]],[[  1.00000000e+02   7.06346984e-02]],[[ 100.            0.12546007]],5.48253755265779,19
7,[[ 0.28774252  1.35528358]],[[ 100.    0.]],[[  1.00000000e+02   7.06346984e-02]],7.063469838870934,20
7,[[ 1.85128257  0.29271442]],[[ 100.            0.11689261]],[[ 100.    0.]],-12.988067934567116,21
7,[[ 0.89532598  0.87723155]],[[-50.           0.11824969]],[[ 100.            0.11689261]],-0.15078694152450695,22
7,[[ 1.25273697  0.76962349]],[[-50.          0.1544832]],[[-50.           0.11824969]],2.0129728321545604,23
7,[[ 1.84371227  0.70868158]],[[-50.           0.23961051]],[[-50.          0.1544832]],4.729294545568384,24
7,[[ 1.05281221  0.78347691]],[[-50.           0.25981065]],[[-50.           0.23961051]],1.12223041763735,25
7,[[ 1.92494694  0.98547628]],[[ 50.           0.33027095]],[[-50.           0.25981065]],3.914461078268869,26
7,[[ 0.09536468  0.99193355]],[[ 50.           0.25555688]],[[ 50.           0.33027095]],3.73570360335784,27
7,[[ 0.14596336  1.44393937]],[[ 50.           0.14739221]],[[ 50.           0.25555688]],5.408233397879417,28
7,[[ 1.06932633  0.11282647]],[[ 50.          0.2191297]],[[ 50.           0.14739221]],-3.9854160861234664,29
7,[[ 0.54243181  0.31940763]],[[ 100.            0.23585652]],[[ 50.          0.2191297]],-0.9292674280707458,30
7,[[ 1.00222021  0.27836528]],[[ 100.            0.29014564]],[[ 100.            0.23585652]],-6.032124394028035,31
7,[[ 1.7119929  0.6800423]],[[ 100.            0.36754193]],[[ 100.            0.29014564]],-8.599588356007882,32
7,[[ 1.37567268  0.56038943]],[[ 100.            0.42868818]],[[ 100.            0.36754193]],-6.794027138138081,33
7,[[ 1.1541347   1.70031052]],[[ 100.            0.38317352]],[[ 100.            0.42868818]],4.551465213841254,34
7,[[ 1.87072623  1.28115156]],[[-50.           0.42739162]],[[ 100.            0.38317352]],-4.913122299334005,35
7,[[ 0.8551187   1.25903847]],[[-50.           0.39373164]],[[-50.           0.42739162]],-1.6829990412554952,36
7,[[ 0.23578766  0.77614316]],[[-50.           0.34870202]],[[-50.           0.39373164]],-2.251481212602821,37
7,[[ 0.51596938  0.12086486]],[[-50.           0.37833486]],[[-50.           0.34870202]],1.646268831536593,38
7,[[ 1.3010597   1.58855096]],[[ 50.           0.35437725]],[[-50.           0.37833486]],-1.1978802264950321,39
7,[[ 0.10580835  0.55131718]],[[ 50.           0.31725152]],[[ 50.           0.35437725]],1.8562867837634167,40
7,[[ 0.94889338  0.72611783]],[[ 50.           0.33395968]],[[ 50.           0.31725152]],-0.9282314445614864,41
7,[[ 0.57287261  1.79171075]],[[ 50.           0.23238984]],[[ 50.           0.33395968]],5.078492232687734,42
7,[[ 0.69337835  1.36181398]],[[ 100.            0.17668687]],[[ 50.           0.23238984]],2.785148460902849,43
7,[[ 1.31659721  1.4810348 ]],[[ 100.            0.16298374]],[[ 100.            0.17668687]],1.370313285430838,44
7,[[ 1.95893244  1.9542814 ]],[[ 100.            0.16333257]],[[ 100.            0.16298374]],-0.038758653263151754,45
7,[[ 0.84872699  1.99276021]],[[  1.00000000e+02   6.79964637e-02]],[[ 100.            0.16333257]],9.533610151120085,46
7,[[ 1.85696422  0.67483279]],Terminal,[[  1.00000000e+02   6.79964637e-02]],-9.851095251512591,47
8,[[ 1.12596935  1.64656042]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
8,[[ 0.6963595   0.00810122]],[[ 50.           0.05161937]],[[ 50.   0.]],-2.8677428277456563,1
8,[[ 1.87180695  0.20061921]],[[ 50.           0.17695845]],[[ 50.           0.05161937]],-6.963282277519377,2
8,[[ 1.22755589  1.32889395]],[[ 50.           0.16851361]],[[ 50.           0.17695845]],0.42224193675958893,3
8,[[ 1.46680867  1.61152777]],[[ 100.            0.15645369]],[[ 50.           0.16851361]],0.6029962736857686,4
8,[[ 1.71097201  0.1610691 ]],[[ 100.            0.27269641]],[[ 100.            0.15645369]],-12.915857528360384,5
8,[[ 0.85077117  0.65006608]],[[ 100.            0.28774929]],[[ 100.            0.27269641]],-1.6725423790407423,6
8,[[ 1.18693126  1.4412393 ]],[[ 100.            0.26655695]],[[ 100.            0.28774929]],2.119233663040898,7
8,[[ 0.97002406  1.73539541]],[[ 100.          0.202776]],[[ 100.            0.26655695]],6.3780945737837715,8
8,[[ 0.12233126  1.27770699]],[[-50.           0.10649469]],[[ 100.          0.202776]],9.628131075998475,9
8,[[ 1.49360655  0.40292164]],[[-50.           0.18829606]],[[-50.           0.10649469]],4.544520492120813,10
8,[[ 1.59601288  0.3920431 ]],[[-50.          0.2785938]],[[-50.           0.18829606]],5.016540716091414,11
8,[[ 1.03379821  0.01626724]],[[-50.           0.35490862]],[[-50.          0.2785938]],4.2397123676636115,12
8,[[ 0.96769504  0.60973283]],[[ 50.           0.38175578]],[[-50.           0.35490862]],1.4915091821459918,13
8,[[ 1.76614917  1.71545344]],[[ 50.           0.38555796]],[[ 50.           0.38175578]],-0.21123220535198828,14
8,[[ 1.49274976  1.77926439]],[[ 50.           0.36168174]],[[ 50.           0.38555796]],1.1938109373530321,15
8,[[ 0.53416804  0.04102709]],[[ 50.           0.39866732]],[[ 50.           0.36168174]],-2.054753994286776,16
8,[[ 0.34557005  1.38218481]],[[ 100.            0.31228275]],[[ 50.           0.39866732]],4.319228178976004,17
8,[[ 0.37668852  0.20161659]],[[ 100.            0.32541315]],[[ 100.            0.31228275]],-1.4589327054395418,18
8,[[ 0.24237988  0.25092273]],[[ 100.            0.32470124]],[[ 100.            0.32541315]],0.07119041684900962,19
8,[[ 1.20616121  0.29060837]],[[ 100.            0.39336771]],[[ 100.            0.32470124]],-7.629607036663588,20
8,[[ 1.88523745  0.38079781]],[[ 100.            0.50620068]],[[ 100.            0.39336771]],-12.536996966984649,21
8,[[ 0.29340196  1.45593235]],[[-50.           0.40932315]],[[ 100.            0.50620068]],9.68775322352648,22
8,[[ 0.92047842  0.67121574]],[[-50.           0.42801785]],[[-50.           0.40932315]],1.038594480174826,23
8,[[ 1.82072155  1.98019313]],[[-50.           0.41472855]],[[-50.           0.42801785]],-0.6644649345539572,24
8,[[ 0.23088827  0.47243358]],[[-50.           0.39459977]],[[-50.           0.41472855]],-1.006438817885655,25
8,[[ 0.69998763  1.58982118]],[[ 50.           0.32044698]],[[-50.           0.39459977]],-3.7076397853876757,26
8,[[ 0.71212183  1.29917249]],[[ 50.           0.27152609]],[[ 50.           0.32044698]],2.446044427297184,27
8,[[ 1.51696259  0.75385463]],[[ 50.           0.32875918]],[[ 50.           0.27152609]],-3.179616489276635,28
8,[[ 0.33327779  1.96842204]],[[ 50.           0.19249716]],[[ 50.           0.32875918]],6.813101066717228,29
8,[[ 0.17900723  1.97484701]],[[  1.00000000e+02   4.28438481e-02]],[[ 50.           0.19249716]],7.48266576621419,30
8,[[ 0.12228994  1.59791262]],[[ 100.    0.]],[[  1.00000000e+02   4.28438481e-02]],4.28438481025957,31
8,[[ 1.07539866  1.03795252]],[[  1.00000000e+02   2.80846081e-03]],[[ 100.    0.]],-0.3120512012894039,32
8,[[ 0.91539035  0.97859327]],[[ 100.    0.]],[[  1.00000000e+02   2.80846081e-03]],0.2808460811604635,33
8,[[ 0.25113537  0.28674535]],[[ 100.    0.]],[[ 100.    0.]],-0.0,34
8,[[ 0.12793257  0.61367258]],[[-50.   0.]],[[ 100.    0.]],-0.0,35
8,[[ 1.58360958  1.02722193]],[[ -5.00000000e+01   4.17290739e-02]],[[-50.   0.]],2.3182818838422046,36
8,[[ 1.6239341   0.49561547]],[[-50.           0.12635297]],[[ -5.00000000e+01   4.17290739e-02]],4.70132765527013,37
8,[[ 0.70546262  0.15203888]],[[-50.           0.16785975]],[[-50.           0.12635297]],2.3059322465692436,38
8,[[ 0.72586142  0.46637814]],[[ 50.         0.187321]],[[-50.           0.16785975]],1.081180331338215,39
8,[[ 1.54324061  0.09167404]],[[ 50.           0.29618849]],[[ 50.         0.187321]],-6.0481940364247695,40
8,[[ 0.83239251  1.10454187]],[[ 50.           0.27350938]],[[ 50.           0.29618849]],1.133955648312099,41
8,[[ 1.05729867  1.50528161]],[[ 50.           0.23617747]],[[ 50.           0.27350938]],1.8665955556840863,42
8,[[ 1.73198917  0.40962346]],[[ 100.            0.33535489]],[[ 50.           0.23617747]],-5.509857126390333,43
8,[[ 0.70893991  0.18690323]],[[ 100.            0.37450765]],[[ 100.            0.33535489]],-4.350305684751415,44
8,[[ 1.98621662  1.25720813]],[[ 100.            0.42918328]],[[ 100.            0.37450765]],-6.075070702637708,45
8,[[ 0.35740755  1.04787957]],[[ 100.            0.37164395]],[[ 100.            0.42918328]],5.75393352856774,46
8,[[ 1.44347334  0.10242982]],Terminal,[[ 100.            0.37164395]],-11.175362650247317,47
9,[[ 1.93794232  1.0633983 ]],[[ 50.          0.0655908]],[[ 50.   0.]],-3.643933419615237,0
9,[[ 1.29886974  1.05420852]],[[ 50.           0.08394039]],[[ 50.          0.0655908]],-1.0194217476422387,1
9,[[ 0.45430562  0.71303866]],[[ 50.           0.06237931]],[[ 50.           0.08394039]],1.0780543261808515,2
9,[[ 0.9951911   0.22665766]],[[ 50.           0.12001931]],[[ 50.           0.06237931]],-3.202222673325887,3
9,[[ 0.71499715  1.27638689]],[[  1.00000000e+02   7.32368359e-02]],[[ 50.           0.12001931]],2.339123933495335,4
9,[[ 1.36492799  0.8493106 ]],[[ 100.            0.11190814]],[[  1.00000000e+02   7.32368359e-02]],-4.296811542261697,5
9,[[ 0.99774145  1.64741757]],[[  1.00000000e+02   5.77684635e-02]],[[ 100.            0.11190814]],5.413967635794881,6
9,[[ 0.22637327  1.03306284]],[[ 100.    0.]],[[  1.00000000e+02   5.77684635e-02]],5.776846345938328,7
9,[[ 1.24591216  0.44244986]],[[  1.00000000e+02   6.02596728e-02]],[[ 100.    0.]],-6.6955192004835755,8
9,[[ 1.89325506  1.85081447]],[[-50.           0.06344272]],[[  1.00000000e+02   6.02596728e-02]],-0.35367165357063496,9
9,[[ 1.67429053  1.41026742]],[[-50.           0.08324445]],[[-50.           0.06344272]],1.1000962956031812,10
9,[[ 0.64622042  0.47505518]],[[-50.           0.09608184]],[[-50.           0.08324445]],0.7131884864042669,11
9,[[ 0.72351928  1.55483182]],[[ -5.00000000e+01   2.68057984e-02]],[[-50.           0.09608184]],-3.463802269895356,12
9,[[ 0.08528418  0.54184398]],[[ 50.   0.]],[[ -5.00000000e+01   2.68057984e-02]],-1.3402899182357424,13
9,[[ 0.361457    0.57438674]],[[ 50.   0.]],[[ 50.   0.]],-0.0,14
9,[[ 0.10334178  1.30856189]],[[ 50.   0.]],[[ 50.   0.]],-0.0,15
9,[[ 1.33522035  0.18481659]],[[ 50.           0.08628028]],[[ 50.   0.]],-4.793348986340467,16
9,[[ 1.67484357  1.36314255]],[[ 100.            0.10965786]],[[ 50.           0.08628028]],-1.2987542535018486,17
9,[[ 1.54049652  0.5083348 ]],[[ 100.            0.18706999]],[[ 100.            0.10965786]],-8.601347662337883,18
9,[[ 0.33041157  0.39416795]],[[ 100.            0.18175696]],[[ 100.            0.18706999]],0.5313031695802634,19
9,[[ 0.71402243  1.54400063]],[[ 100.            0.11259211]],[[ 100.            0.18175696]],6.916484924245804,20
9,[[ 1.84445148  0.61257213]],[[ 100.            0.20498306]],[[ 100.            0.11259211]],-10.265661269824529,21
9,[[ 1.73143457  0.17929453]],[[-50.           0.32139356]],[[ 100.            0.20498306]],-12.934500382178868,22
9,[[ 1.79881067  0.78107516]],[[-50.           0.39772372]],[[-50.           0.32139356]],4.240564644958022,23
9,[[ 0.6516211   0.68352721]],[[-50.           0.39506488]],[[-50.           0.39772372]],-0.13294211485943563,24
9,[[ 1.81330075  0.78763081]],[[-50.           0.47199013]],[[-50.           0.39506488]],4.273624760389197,25
9,[[ 1.72761697  1.97205355]],[[ 50.           0.45162041]],[[-50.           0.47199013]],-1.0184857282378474,26
9,[[ 1.93049096  1.6418173 ]],[[ 50.           0.47327094]],[[ 50.           0.45162041]],-1.202806935012049,27
9,[[ 1.16262529  0.77261747]],[[ 50.           0.50252152]],[[ 50.           0.47327094]],-1.6250325579194924,28
9,[[ 0.57895911  0.97739523]],[[ 50.           0.46931851]],[[ 50.           0.50252152]],1.6601505157698342,29
9,[[ 1.98298996  1.2032336 ]],[[ 100.            0.52780024]],[[ 50.           0.46931851]],-3.24898484688447,30
9,[[ 0.79553249  0.59428919]],[[ 100.            0.54289349]],[[ 100.            0.52780024]],-1.6770274977291666,31
9,[[ 1.32159176  1.45249846]],[[ 100.           0.5319846]],[[ 100.            0.54289349]],1.090889160790398,32
9,[[ 1.93182788  1.58908137]],[[ 100.            0.55769059]],[[ 100.           0.5319846]],-2.8562209007136796,33
