,action,discounted_return,observation,reward,scaled_reward,step
2009-11-23 08:30:00,[ 0.  2.],12.305907915928987,"[  3.25000000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   8.00000000e+00   2.50000000e+01   0.00000000e+00  -1.18054000e-38]",-27.083333333333336,0.12330729166666667,2393
2009-11-23 08:35:00,[ 0.  2.],12.305657196224557,"[  3.10300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   8.00000000e+00   3.00000000e+01   0.00000000e+00  -1.18054000e-39]",-25.858333333333334,0.12338385416666667,2394
2009-11-23 08:40:00,[ 0.  2.],12.30532660813928,"[  3.10300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   8.00000000e+00   3.50000000e+01   0.00000000e+00  -1.18054000e-40]",-25.858333333333334,0.12338385416666667,2395
2009-11-23 08:45:00,[ 0.  2.],12.304992680780412,"[  3.10300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   8.00000000e+00   4.00000000e+01   0.00000000e+00  -1.18054000e-41]",-25.858333333333334,0.12338385416666667,2396
2009-11-23 08:50:00,[ 0.  2.],12.304655380417934,"[  3.10300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   8.00000000e+00   4.50000000e+01   0.00000000e+00  -1.18054000e-42]",-25.858333333333334,0.12338385416666667,2397
2009-11-23 08:55:00,[ 0.  2.],12.304314672981079,"[  3.10300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   8.00000000e+00   5.00000000e+01   0.00000000e+00  -1.18054000e-43]",-25.858333333333334,0.12338385416666667,2398
2009-11-23 09:00:00,[ 0.  2.],12.303970524054964,"[  3.10300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   8.00000000e+00   5.50000000e+01   0.00000000e+00  -1.18054000e-44]",-25.858333333333334,0.12338385416666667,2399
2009-11-23 09:05:00,[ 0.  2.],12.303622898877064,"[  3.25800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   0.00000000e+00   0.00000000e+00  -1.18054000e-45]",-27.15,0.123303125,2400
2009-11-23 09:10:00,[ 0.  2.],12.303353306946537,"[  3.25800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   5.00000000e+00   0.00000000e+00  -1.18054000e-46]",-27.15,0.123303125,2401
2009-11-23 09:15:00,[ 0.  2.],12.303080991865187,"[  3.25800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   1.00000000e+01   0.00000000e+00  -1.18054000e-47]",-27.15,0.123303125,2402
2009-11-23 09:20:00,[ 0.  2.],12.30280592612644,"[  3.25800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   1.50000000e+01   0.00000000e+00  -1.18054000e-48]",-27.15,0.123303125,2403
2009-11-23 09:25:00,[ 0.  2.],12.302528081945898,"[  3.25800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   2.00000000e+01   0.00000000e+00  -1.18054000e-49]",-27.15,0.123303125,2404
2009-11-23 09:30:00,[ 0.  2.],12.302247431258486,"[  3.25800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   2.50000000e+01   0.00000000e+00  -1.18054000e-50]",-27.15,0.123303125,2405
2009-11-23 09:35:00,[ 0.  2.],12.301963945715656,"[  3.06300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   3.00000000e+01   0.00000000e+00  -1.18054000e-51]",-25.525,0.1234046875,2406
2009-11-23 09:40:00,[ 0.  2.],12.301575008298649,"[  3.06300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   3.50000000e+01   0.00000000e+00  -1.18054000e-52]",-25.525,0.1234046875,2407
2009-11-23 09:45:00,[ 0.  2.],12.301182142220842,"[  3.06300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   4.00000000e+01   0.00000000e+00  -1.18054000e-53]",-25.525,0.1234046875,2408
2009-11-23 09:50:00,[ 0.  2.],12.300785307798826,"[  3.06300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   4.50000000e+01   0.00000000e+00  -1.18054000e-54]",-25.525,0.1234046875,2409
2009-11-23 09:55:00,[ 0.  2.],12.300384464948316,"[  3.06300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   5.00000000e+01   0.00000000e+00  -1.18054000e-55]",-25.525,0.1234046875,2410
2009-11-23 10:00:00,[ 0.  2.],12.299979573180117,"[  3.06300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   9.00000000e+00   5.50000000e+01   0.00000000e+00  -1.18054000e-56]",-25.525,0.1234046875,2411
2009-11-23 10:05:00,[ 2.  0.],12.299570591596078,"[  3.19200000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.00000000e+01   0.00000000e+00   0.00000000e+00  -1.18054000e-57]",-31.388000000000005,0.12303825,2412
2009-11-23 10:10:00,[ 2.  0.],12.299527617773826,[ 31.92  10.    11.    23.    10.     5.     0.     0.15],-31.388000000000005,0.12303825,2413
2009-11-23 10:15:00,[ 2.  0.],12.299484209872562,[ 31.92  10.    11.    23.    10.    10.     0.     0.3 ],-31.388000000000005,0.12303825,2414
2009-11-23 10:20:00,[ 2.  0.],12.299440363507644,[ 31.92  10.    11.    23.    10.    15.     0.     0.45],-31.388000000000005,0.12303825,2415
2009-11-23 10:25:00,[ 2.  0.],12.299396074250144,[ 31.92  10.    11.    23.    10.    20.     0.     0.6 ],-31.388000000000005,0.12303825,2416
2009-11-23 10:30:00,[ 2.  0.],12.299351337626401,[ 31.92  10.    11.    23.    10.    25.     0.     0.75],-31.388000000000005,0.12303825,2417
2009-11-23 10:35:00,[ 2.  0.],12.299306149117568,[ 34.22  10.    11.    23.    10.    30.     0.     0.9 ],-33.64966666666667,0.12289689583333333,2418
2009-11-23 10:40:00,[ 2.  0.],12.299403286145683,[ 34.22  10.    11.    23.    10.    35.     0.     1.05],-33.64966666666667,0.12289689583333333,2419
2009-11-23 10:45:00,[ 2.  0.],12.299501404355908,[ 34.22  10.    11.    23.    10.    40.     0.     1.2 ],-33.64966666666667,0.12289689583333333,2420
2009-11-23 10:50:00,[ 2.  0.],12.29960051365916,[ 34.22  10.    11.    23.    10.    45.     0.     1.35],-33.64966666666667,0.12289689583333333,2421
2009-11-23 10:55:00,[ 2.  0.],12.299700624066498,[ 34.22  10.    11.    23.    10.    50.     0.     1.5 ],-33.64966666666667,0.12289689583333333,2422
2009-11-23 11:00:00,[ 2.  0.],12.299801745690067,[ 34.22  10.    11.    23.    10.    55.     0.     1.65],-33.64966666666667,0.12289689583333333,2423
2009-11-23 11:05:00,[ 2.  0.],12.299903888744188,[ 36.53  10.    11.    23.    11.     0.     0.     1.8 ],-35.92116666666667,0.12275492708333333,2424
2009-11-23 11:10:00,[ 2.  0.],12.3001504663241,[ 36.53  10.    11.    23.    11.     5.     0.     1.95],-35.92116666666667,0.12275492708333333,2425
2009-11-23 11:15:00,[ 2.  0.],12.300399534586628,[ 36.53  10.    11.    23.    11.    10.     0.     2.1 ],-35.92116666666667,0.12275492708333333,2426
2009-11-23 11:20:00,[ 2.  0.],12.30065111869019,[ 36.53  10.    11.    23.    11.    15.     0.     2.25],-35.92116666666667,0.12275492708333333,2427
2009-11-23 11:25:00,[ 2.  0.],12.300905244047325,[ 36.53  10.    11.    23.    11.    20.     0.     2.4 ],-35.92116666666667,0.12275492708333333,2428
2009-11-23 11:30:00,[ 2.  0.],12.301161936327262,[ 36.53  10.    11.    23.    11.    25.     0.     2.55],-35.92116666666667,0.12275492708333333,2429
2009-11-23 11:35:00,[ 2.  0.],12.301421221458504,[ 38.8  10.   11.   23.   11.   30.    0.    2.7],-38.153333333333336,0.12261541666666666,2430
2009-11-23 11:40:00,[ 2.  0.],12.301824045244272,[ 38.8   10.    11.    23.    11.    35.     0.     2.85],-38.153333333333336,0.12261541666666666,2431
2009-11-23 11:45:00,[ 2.  0.],12.302230937957185,[ 38.8  10.   11.   23.   11.   40.    0.    3. ],-38.153333333333336,0.12261541666666666,2432
2009-11-23 11:50:00,[ 2.  0.],12.302641940697498,[ 38.8   10.    11.    23.    11.    45.     0.     3.15],-38.153333333333336,0.12261541666666666,2433
2009-11-23 11:55:00,[ 2.  0.],12.30305709498065,[ 38.8  10.   11.   23.   11.   50.    0.    3.3],-38.153333333333336,0.12261541666666666,2434
2009-11-23 12:00:00,[ 2.  0.],12.303476442741395,[ 38.8   10.    11.    23.    11.    55.     0.     3.45],-38.153333333333336,0.12261541666666666,2435
2009-11-23 12:05:00,[ 2.  0.],12.303900026338109,[ 38.44  10.    11.    23.    12.     0.     0.     3.6 ],-37.79933333333334,0.12263754166666667,2436
2009-11-23 12:10:00,[ 2.  0.],12.304305540072164,[ 38.44  10.    11.    23.    12.     5.     0.     3.75],-37.79933333333334,0.12263754166666667,2437
2009-11-23 12:15:00,[ 2.  0.],12.304715149904547,[ 38.44  10.    11.    23.    12.    10.     0.     3.9 ],-35.49293333333333,0.12278169166666666,2438
2009-11-23 12:20:00,[ 2.  0.],12.304983291149368,[ 38.44  10.    11.    23.    12.    15.     0.     3.99],-32.37929333333334,0.12297629416666667,2439
2009-11-23 12:25:00,[ 2.  0.],12.305057572709797,[ 38.44   10.     11.     23.     12.     20.      0.      3.999],-32.06792933333333,0.12299575441666667,2440
2009-11-23 12:30:00,[ 2.  0.],12.305112947770843,[ 38.44    10.      11.      23.      12.      25.       0.       3.9999],-32.03679293333333,0.12299770044166666,2441
2009-11-23 12:35:00,[ 2.  0.],12.305166916494118,[ 39.27     10.       11.       23.       12.       30.        0.        3.99999],-32.72539270000001,0.12295466295625,2442
2009-11-23 12:40:00,[ 2.  0.],12.305264902563502,[ 39.27  10.    11.    23.    12.    35.     0.     4.  ],-32.725,0.1229546875,2443
2009-11-23 12:45:00,[ 2.  0.],12.30536385359951,[ 39.27  10.    11.    23.    12.    40.     0.     4.  ],-32.725,0.1229546875,2444
2009-11-23 12:50:00,[ 2.  0.],12.305463804140913,[ 39.27  10.    11.    23.    12.    45.     0.     4.  ],-32.725,0.1229546875,2445
2009-11-23 12:55:00,[ 2.  0.],12.305564764283748,[ 39.27  10.    11.    23.    12.    50.     0.     4.  ],-32.725,0.1229546875,2446
2009-11-23 13:00:00,[ 2.  0.],12.305666744226007,[ 39.27  10.    11.    23.    12.    55.     0.     4.  ],-32.725,0.1229546875,2447
2009-11-23 13:05:00,[ 2.  0.],12.305769754268704,[ 41.16  10.    11.    23.    13.     0.     0.     4.  ],-34.3,0.12285625,2448
2009-11-23 13:10:00,[ 2.  0.],12.305973236635067,[ 41.16  10.    11.    23.    13.     5.     0.     4.  ],-34.3,0.12285625,2449
2009-11-23 13:15:00,[ 2.  0.],12.306178774378855,[ 41.16  10.    11.    23.    13.    10.     0.     4.  ],-34.3,0.12285625,2450
2009-11-23 13:20:00,[ 2.  0.],12.30638638826146,[ 41.16  10.    11.    23.    13.    15.     0.     4.  ],-34.3,0.12285625,2451
2009-11-23 13:25:00,[ 2.  0.],12.306596099254003,[ 41.16  10.    11.    23.    13.    20.     0.     4.  ],-34.3,0.12285625,2452
2009-11-23 13:30:00,[ 2.  0.],12.3068079285394,[ 41.16  10.    11.    23.    13.    25.     0.     4.  ],-34.3,0.12285625,2453
2009-11-23 13:35:00,[ 2.  0.],12.30702189751455,[ 41.46  10.    11.    23.    13.    30.     0.     4.  ],-34.550000000000004,0.12284062500000001,2454
2009-11-23 13:40:00,[ 2.  0.],12.307253810620756,[ 41.46  10.    11.    23.    13.    35.     0.     4.  ],-34.550000000000004,0.12284062500000001,2455
2009-11-23 13:45:00,[ 2.  0.],12.307488066283591,[ 41.46  10.    11.    23.    13.    40.     0.     4.  ],-34.550000000000004,0.12284062500000001,2456
2009-11-23 13:50:00,[ 2.  0.],12.307724688165248,[ 41.46  10.    11.    23.    13.    45.     0.     4.  ],-34.550000000000004,0.12284062500000001,2457
2009-11-23 13:55:00,[ 2.  0.],12.307963700166916,[ 41.46  10.    11.    23.    13.    50.     0.     4.  ],-34.550000000000004,0.12284062500000001,2458
2009-11-23 14:00:00,[ 2.  0.],12.308205126431226,[ 41.46  10.    11.    23.    13.    55.     0.     4.  ],-34.550000000000004,0.12284062500000001,2459
2009-11-23 14:05:00,[ 2.  0.],12.308448991344656,[ 38.59  10.    11.    23.    14.     0.     0.     4.  ],-32.15833333333334,0.12299010416666667,2460
2009-11-23 14:10:00,[ 2.  0.],12.308544330482821,[ 38.59  10.    11.    23.    14.     5.     0.     4.  ],-32.15833333333334,0.12299010416666667,2461
2009-11-23 14:15:00,[ 2.  0.],12.308640632642573,[ 38.59  10.    11.    23.    14.    10.     0.     4.  ],-32.15833333333334,0.12299010416666667,2462
2009-11-23 14:20:00,[ 2.  0.],12.308737907551418,[ 38.59  10.    11.    23.    14.    15.     0.     4.  ],-32.15833333333334,0.12299010416666667,2463
2009-11-23 14:25:00,[ 2.  0.],12.3088361650351,[ 38.59  10.    11.    23.    14.    20.     0.     4.  ],-32.15833333333334,0.12299010416666667,2464
2009-11-23 14:30:00,[ 2.  0.],12.308935415018613,[ 38.59  10.    11.    23.    14.    25.     0.     4.  ],-32.15833333333334,0.12299010416666667,2465
2009-11-23 14:35:00,[ 2.  0.],12.30903566752723,[ 38.53  10.    11.    23.    14.    30.     0.     4.  ],-32.108333333333334,0.12299322916666666,2466
2009-11-23 14:40:00,[ 2.  0.],12.309133776121776,[ 38.53  10.    11.    23.    14.    35.     0.     4.  ],-32.108333333333334,0.12299322916666666,2467
2009-11-23 14:45:00,[ 2.  0.],12.309232875712219,[ 38.53  10.    11.    23.    14.    40.     0.     4.  ],-32.108333333333334,0.12299322916666666,2468
2009-11-23 14:50:00,[ 2.  0.],12.309332976308642,[ 38.53  10.    11.    23.    14.    45.     0.     4.  ],-32.108333333333334,0.12299322916666666,2469
2009-11-23 14:55:00,[ 2.  0.],12.309434088022197,[ 38.53  10.    11.    23.    14.    50.     0.     4.  ],-32.108333333333334,0.12299322916666666,2470
2009-11-23 15:00:00,[ 2.  0.],12.309536221066198,[ 38.53  10.    11.    23.    14.    55.     0.     4.  ],-32.108333333333334,0.12299322916666666,2471
2009-11-23 15:05:00,[ 0.  2.],12.309639385757112,[ 38.82  10.    11.    23.    15.     0.     0.     4.  ],-25.879870599999997,0.1233825080875,2472
2009-11-23 15:10:00,[ 0.  2.],12.309350381484466,[ 38.82     10.       11.       23.       15.        5.        0.        3.83333],-25.879870599999997,0.1233825080875,2473
2009-11-23 15:15:00,[ 0.  2.],12.309058457976734,[ 38.82     10.       11.       23.       15.       10.        0.        3.66666],-25.879870599999997,0.1233825080875,2474
2009-11-23 15:20:00,[ 0.  2.],12.308763585746695,[ 38.82     10.       11.       23.       15.       15.        0.        3.49999],-25.879870599999997,0.1233825080875,2475
2009-11-23 15:25:00,[ 0.  2.],12.308465735009298,[ 38.82     10.       11.       23.       15.       20.        0.        3.33332],-25.879870599999997,0.1233825080875,2476
2009-11-23 15:30:00,[ 0.  2.],12.308164875678573,[ 38.82     10.       11.       23.       15.       25.        0.        3.16665],-25.879870599999997,0.1233825080875,2477
2009-11-23 15:35:00,[ 0.  2.],12.30786097736471,[ 38.52     10.       11.       23.       15.       30.        0.        2.99998],-25.6798716,0.123395008025,2478
2009-11-23 15:40:00,[ 0.  2.],12.307541383171428,[ 38.52     10.       11.       23.       15.       35.        0.        2.83331],-25.6798716,0.123395008025,2479
2009-11-23 15:45:00,[ 0.  2.],12.30721856075397,[ 38.52     10.       11.       23.       15.       40.        0.        2.66664],-25.6798716,0.123395008025,2480
2009-11-23 15:50:00,[ 0.  2.],12.306892477504013,[ 38.52     10.       11.       23.       15.       45.        0.        2.49997],-25.6798716,0.123395008025,2481
2009-11-23 15:55:00,[ 0.  2.],12.306563100483839,[ 38.52    10.      11.      23.      15.      50.       0.       2.3333],-25.6798716,0.123395008025,2482
2009-11-23 16:00:00,[ 0.  2.],12.306230396423077,[ 38.52     10.       11.       23.       15.       55.        0.        2.16663],-25.6798716,0.123395008025,2483
2009-11-23 16:05:00,[ 0.  2.],12.305894331715235,[ 38.64     10.       11.       23.       16.        0.        0.        1.99996],-25.7598712,0.12339000805,2484
2009-11-23 16:10:00,[ 0.  2.],12.305559922894174,[ 38.64     10.       11.       23.       16.        5.        0.        1.83329],-25.7598712,0.12339000805,2485
2009-11-23 16:15:00,[ 0.  2.],12.305222136206233,[ 38.64     10.       11.       23.       16.       10.        0.        1.66662],-25.7598712,0.12339000805,2486
2009-11-23 16:20:00,[ 0.  2.],12.304880937531554,[ 38.64     10.       11.       23.       16.       15.        0.        1.49995],-25.7598712,0.12339000805,2487
2009-11-23 16:25:00,[ 0.  2.],12.30453629240561,[ 38.64     10.       11.       23.       16.       20.        0.        1.33328],-25.7598712,0.12339000805,2488
2009-11-23 16:30:00,[ 0.  2.],12.30418816601577,[ 38.64     10.       11.       23.       16.       25.        0.        1.16661],-25.759999999999998,0.12339,2489
2009-11-23 16:35:00,[ 0.  2.],12.303836531329049,"[ 35.44      10.        11.        23.        16.        30.         0.
   0.999943]",-23.626666666666665,0.12352333333333335,2490
2009-11-23 16:40:00,[ 0.  2.],12.30334666464214,"[ 35.44      10.        11.        23.        16.        35.         0.
   0.833276]",-23.626666666666665,0.12352333333333335,2491
2009-11-23 16:45:00,[ 0.  2.],12.302851849806876,"[ 35.44      10.        11.        23.        16.        40.         0.
   0.666609]",-23.626666666666665,0.12352333333333335,2492
2009-11-23 16:50:00,[ 0.  2.],12.302352036841956,"[ 35.44      10.        11.        23.        16.        45.         0.
   0.499942]",-23.626666666666665,0.12352333333333335,2493
2009-11-23 16:55:00,[ 0.  2.],12.301847175261246,"[ 35.44      10.        11.        23.        16.        50.         0.
   0.333275]",-23.626666666666665,0.12352333333333335,2494
2009-11-23 17:00:00,[ 0.  2.],12.301337214068598,"[ 35.44      10.        11.        23.        16.        55.         0.
   0.166608]",-23.628733999999998,0.12352320412500001,2495
2009-11-23 17:05:00,[ 0.  2.],12.300822232266272,"[  3.16000000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   0.00000000e+00   0.00000000e+00   6.09113000e-18]",-26.333333333333336,0.12335416666666667,2496
2009-11-23 17:10:00,[ 0.  2.],12.300472793534954,"[  3.16000000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   5.00000000e+00   0.00000000e+00  -1.18054000e-34]",-26.333333333333336,0.12335416666666667,2497
2009-11-23 17:15:00,[ 0.  2.],12.300119825119491,"[  3.16000000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   1.00000000e+01   0.00000000e+00  -1.18054000e-35]",-26.333333333333336,0.12335416666666667,2498
2009-11-23 17:20:00,[ 0.  2.],12.299763291366496,"[  3.16000000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   1.50000000e+01   0.00000000e+00  -1.18054000e-36]",-26.333333333333336,0.12335416666666667,2499
2009-11-23 17:25:00,[ 0.  2.],12.299403156262446,"[  3.16000000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   2.00000000e+01   0.00000000e+00  -1.18054000e-37]",-26.333333333333336,0.12335416666666667,2500
2009-11-23 17:30:00,[ 0.  2.],12.299039383430083,"[  3.16000000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   2.50000000e+01   0.00000000e+00  -1.18054000e-38]",-26.333333333333336,0.12335416666666667,2501
2009-11-23 17:35:00,[ 0.  2.],12.298671936124652,"[  2.72300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   3.00000000e+01   0.00000000e+00  -1.18054000e-39]",-22.691666666666666,0.12358177083333334,2502
2009-11-23 17:40:00,[ 0.  2.],12.298070874031627,"[  2.72300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   3.50000000e+01   0.00000000e+00  -1.18054000e-40]",-22.691666666666666,0.12358177083333334,2503
2009-11-23 17:45:00,[ 0.  2.],12.297463740604329,"[  2.72300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   4.00000000e+01   0.00000000e+00  -1.18054000e-41]",-22.691666666666666,0.12358177083333334,2504
2009-11-23 17:50:00,[ 0.  2.],12.296850474516162,"[  2.72300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   4.50000000e+01   0.00000000e+00  -1.18054000e-42]",-22.691666666666666,0.12358177083333334,2505
2009-11-23 17:55:00,[ 0.  2.],12.296231013821046,"[  2.72300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   5.00000000e+01   0.00000000e+00  -1.18054000e-43]",-22.691666666666666,0.12358177083333334,2506
2009-11-23 18:00:00,[ 0.  2.],12.295605295947196,"[  2.72300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.70000000e+01   5.50000000e+01   0.00000000e+00  -1.18054000e-44]",-22.691666666666666,0.12358177083333334,2507
2009-11-23 18:05:00,[ 0.  2.],12.294973257690769,"[  2.40800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   0.00000000e+00   0.00000000e+00  -1.18054000e-45]",-20.066666666666666,0.12374583333333333,2508
2009-11-23 18:10:00,[ 0.  2.],12.294169115512563,"[  2.40800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   5.00000000e+00   0.00000000e+00  -1.18054000e-46]",-20.066666666666666,0.12374583333333333,2509
2009-11-23 18:15:00,[ 0.  2.],12.293356850686083,"[  2.40800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   1.00000000e+01   0.00000000e+00  -1.18054000e-47]",-20.066666666666666,0.12374583333333333,2510
2009-11-23 18:20:00,[ 0.  2.],12.292536381164386,"[  2.40800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   1.50000000e+01   0.00000000e+00  -1.18054000e-48]",-20.066666666666666,0.12374583333333333,2511
2009-11-23 18:25:00,[ 0.  2.],12.291707624071762,"[  2.40800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   2.00000000e+01   0.00000000e+00  -1.18054000e-49]",-20.066666666666666,0.12374583333333333,2512
2009-11-23 18:30:00,[ 0.  2.],12.290870495695382,"[  2.40800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   2.50000000e+01   0.00000000e+00  -1.18054000e-50]",-20.066666666666666,0.12374583333333333,2513
2009-11-23 18:35:00,[ 0.  2.],12.290024911476818,"[  2.11800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   3.00000000e+01   0.00000000e+00  -1.18054000e-51]",-17.650000000000002,0.12389687499999999,2514
2009-11-23 18:40:00,[ 0.  2.],12.289018218663458,"[  2.11800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   3.50000000e+01   0.00000000e+00  -1.18054000e-52]",-17.650000000000002,0.12389687499999999,2515
2009-11-23 18:45:00,[ 0.  2.],12.288001357235823,"[  2.11800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   4.00000000e+01   0.00000000e+00  -1.18054000e-53]",-17.650000000000002,0.12389687499999999,2516
2009-11-23 18:50:00,[ 0.  2.],12.28697422448063,"[  2.11800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   4.50000000e+01   0.00000000e+00  -1.18054000e-54]",-17.650000000000002,0.12389687499999999,2517
2009-11-23 18:55:00,[ 0.  2.],12.285936716647102,"[  2.11800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   5.00000000e+01   0.00000000e+00  -1.18054000e-55]",-17.650000000000002,0.12389687499999999,2518
2009-11-23 19:00:00,[ 0.  2.],12.28488872893647,"[  2.11800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.80000000e+01   5.50000000e+01   0.00000000e+00  -1.18054000e-56]",-17.650000000000002,0.12389687499999999,2519
2009-11-23 19:05:00,[ 0.  2.],12.283830155491378,"[  2.08800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   0.00000000e+00   0.00000000e+00  -1.18054000e-57]",-17.4,0.1239125,2520
2009-11-23 19:10:00,[ 0.  2.],12.28274510655694,"[  2.08800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   5.00000000e+00   0.00000000e+00  -1.18054000e-58]",-17.4,0.1239125,2521
2009-11-23 19:15:00,[ 0.  2.],12.281649097532267,"[  2.08800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   1.00000000e+01   0.00000000e+00  -1.18054000e-59]",-17.4,0.1239125,2522
2009-11-23 19:20:00,[ 0.  2.],12.280542017709376,"[  2.08800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   1.50000000e+01   0.00000000e+00  -1.18054000e-60]",-17.4,0.1239125,2523
2009-11-23 19:25:00,[ 0.  2.],12.279423755261982,"[  2.08800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   2.00000000e+01   0.00000000e+00  -1.18054000e-61]",-17.4,0.1239125,2524
2009-11-23 19:30:00,[ 0.  2.],12.27829419723432,"[  2.08800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   2.50000000e+01   0.00000000e+00  -1.18054000e-62]",-17.4,0.1239125,2525
2009-11-23 19:35:00,[ 0.  2.],12.277153229529624,"[  2.13300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   3.00000000e+01   0.00000000e+00  -1.18054000e-63]",-17.775,0.1238890625,2526
2009-11-23 19:40:00,[ 0.  2.],12.276024411141032,"[  2.13300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   3.50000000e+01   0.00000000e+00  -1.18054000e-64]",-17.775,0.1238890625,2527
2009-11-23 19:45:00,[ 0.  2.],12.274884190546498,"[  2.13300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   4.00000000e+01   0.00000000e+00  -1.18054000e-65]",-17.775,0.1238890625,2528
2009-11-23 19:50:00,[ 0.  2.],12.273732452572217,"[  2.13300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   4.50000000e+01   0.00000000e+00  -1.18054000e-66]",-17.775,0.1238890625,2529
2009-11-23 19:55:00,[ 0.  2.],12.272569080881029,"[  2.13300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   5.00000000e+01   0.00000000e+00  -1.18054000e-67]",-17.775,0.1238890625,2530
2009-11-23 20:00:00,[ 0.  2.],12.271393957960631,"[  2.13300000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   1.90000000e+01   5.50000000e+01   0.00000000e+00  -1.18054000e-68]",-17.775,0.1238890625,2531
2009-11-23 20:05:00,[ 0.  2.],12.270206965111749,"[  2.26800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   2.00000000e+01   0.00000000e+00   0.00000000e+00  -1.18054000e-69]",-18.900000000000002,0.12381874999999999,2532
2009-11-23 20:10:00,[ 0.  2.],12.269079005163393,"[  2.26800000e+01   1.00000000e+01   1.10000000e+01   2.30000000e+01
   2.00000000e+01   5.00000000e+00   0.00000000e+00  -1.18054000e-70]",-18.900000000000002,0.12381874999999999,2533
