,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
20,35.358333333333334,35.358333333333334,-2,10.0,42.43,4,4.99601E-19,-5.55112E-20,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.50000000e+01   2.00000000e+00  -5.55112000e-20]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.50000000e+01   2.00000000e+00  -5.55112000e-20]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.00000000e+01   2.00000000e+00  -5.55112000e-19]",-5.551119999999999548313921048640076645300768746140612254491575328074759454466402530670166015625E-19,5.99521e-18,-35.358333333333334,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.00000000e+01   2.00000000e+00  -5.55112000e-19]",21
21,35.358333333333334,35.358333333333334,-2,10.0,42.43,4,4.99601E-20,-5.55112E-21,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.00000000e+01   2.00000000e+00  -5.55112000e-21]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.00000000e+01   2.00000000e+00  -5.55112000e-21]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.50000000e+01   2.00000000e+00  -5.55112000e-20]",-5.551119999999999548313921048640076645300768746140612254491575328074759454466402530670166015625E-20,5.99521e-19,-35.358333333333334,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.50000000e+01   2.00000000e+00  -5.55112000e-20]",22
22,35.358333333333334,35.358333333333334,-2,10.0,42.43,4,4.99601E-21,-5.55112E-22,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.50000000e+01   2.00000000e+00  -5.55112000e-22]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.50000000e+01   2.00000000e+00  -5.55112000e-22]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.00000000e+01   2.00000000e+00  -5.55112000e-21]",-5.55111999999999984924047485914567868529732227503550577606995786172916496070683933794498443603515625E-21,5.99521e-20,-35.358333333333334,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.00000000e+01   2.00000000e+00  -5.55112000e-21]",23
23,35.358333333333334,35.358333333333334,-2,10.0,42.43,4,4.99601E-22,-5.55112E-23,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+01   2.00000000e+00  -5.55112000e-23]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+01   2.00000000e+00  -5.55112000e-23]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.50000000e+01   2.00000000e+00  -5.55112000e-22]",-5.5511200000000002253986671222776812352930141861541226780429360287971718435073853470385074615478515625E-22,5.99521e-21,-35.358333333333334,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   4.50000000e+01   2.00000000e+00  -5.55112000e-22]",24
24,35.358333333333334,38.19240275333333,0.89058685302734375,10.0,42.43,4,0.0667940,0.0667940,"[ 42.43      10.         6.        20.         0.        55.         2.
   0.066794]","[ 42.43      10.         6.        20.         0.        55.         2.
   0.066794]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+01   2.00000000e+00  -5.55112000e-23]",-5.5511200000000002253986671222776812352930141861541226780429360287971718435073853470385074615478515625E-23,0.801528,-38.19240275333333,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+01   2.00000000e+00  -5.55112000e-23]",25
25,35.358333333333334,34.13418893916666,-0.346210479736328125,10.0,42.43,4,-0.0288509,0.0379431,"[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   0.00000000e+00   2.00000000e+00   3.79431000e-02]","[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   0.00000000e+00   2.00000000e+00   3.79431000e-02]","[ 42.43      10.         6.        20.         0.        55.         2.
   0.066794]",0.06679400000000000614530648590516648255288600921630859375,-0.346211,-34.13418893916666,"[ 42.43      10.         6.        20.         0.        55.         2.
   0.066794]",26
26,34.49166666666667,32.9212024475,-2,10.0,41.39,4,-0.0379431,4.37961E-19,"[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   5.00000000e+00   2.00000000e+00   4.37961000e-19]","[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   5.00000000e+00   2.00000000e+00   4.37961000e-19]","[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   0.00000000e+00   2.00000000e+00   3.79431000e-02]",0.037943100000000000437960778754131752066314220428466796875,-0.455317,-32.9212024475,"[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   0.00000000e+00   2.00000000e+00   3.79431000e-02]",27
27,34.49166666666667,34.49166666666667,-2,10.0,41.39,4,-4.37961E-19,-2.75444E-35,"[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   1.00000000e+01   2.00000000e+00  -2.75444000e-35]","[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   1.00000000e+01   2.00000000e+00  -2.75444000e-35]","[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   5.00000000e+00   2.00000000e+00   4.37961000e-19]",4.3796099999999997245557243751296286307576552762987442783682023872415811638347804546356201171875E-19,-5.25553e-18,-34.49166666666667,"[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   5.00000000e+00   2.00000000e+00   4.37961000e-19]",28
28,34.49166666666667,40.70016666666667,2,10.0,41.39,4,0.150000,0.150000,[ 41.39  10.     6.    20.     1.    15.     2.     0.15],[ 41.39  10.     6.    20.     1.    15.     2.     0.15],"[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   1.00000000e+01   2.00000000e+00  -2.75444000e-35]",-2.754439999999999861261217591973199662027497069716523532255635881726595219295225559342666786684372670634957103175111114978790283203125E-35,1.8,-40.70016666666667,"[  4.13900000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   1.00000000e+00   1.00000000e+01   2.00000000e+00  -2.75444000e-35]",29
29,34.49166666666667,40.70016666666667,2,10.0,41.39,4,0.150000,0.300000,[ 41.39  10.     6.    20.     1.    20.     2.     0.3 ],[ 41.39  10.     6.    20.     1.    20.     2.     0.3 ],[ 41.39  10.     6.    20.     1.    15.     2.     0.15],0.1499999999999999944488848768742172978818416595458984375,1.8,-40.70016666666667,[ 41.39  10.     6.    20.     1.    15.     2.     0.15],30
