,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
42,60.34166666666667,71.20316666666666,2,10.0,72.41,4,0.150000,6.45000,[ 72.41  10.    12.    17.    14.    15.     1.     6.45],[ 72.41  10.    12.    17.    14.    15.     1.     6.45],[ 72.41  10.    12.    17.    14.    10.     1.     6.3 ],6.29999999999999982236431605997495353221893310546875,1.8,-71.20316666666666,[ 72.41  10.    12.    17.    14.    10.     1.     6.3 ],43
43,60.34166666666667,71.20316666666666,2,10.0,72.41,4,0.150000,6.60000,[ 72.41  10.    12.    17.    14.    20.     1.     6.6 ],[ 72.41  10.    12.    17.    14.    20.     1.     6.6 ],[ 72.41  10.    12.    17.    14.    15.     1.     6.45],6.45000000000000017763568394002504646778106689453125,1.8,-71.20316666666666,[ 72.41  10.    12.    17.    14.    15.     1.     6.45],44
44,60.34166666666667,71.20316666666666,2,10.0,72.41,4,0.150000,6.75000,[ 72.41  10.    12.    17.    14.    25.     1.     6.75],[ 72.41  10.    12.    17.    14.    25.     1.     6.75],[ 72.41  10.    12.    17.    14.    20.     1.     6.6 ],6.5999999999999996447286321199499070644378662109375,1.8,-71.20316666666666,[ 72.41  10.    12.    17.    14.    20.     1.     6.6 ],45
45,60.34166666666667,71.20316666666666,2,10.0,72.41,4,0.15000,6.90000,[ 70.8  10.   12.   17.   14.   30.    1.    6.9],[ 70.8  10.   12.   17.   14.   30.    1.    6.9],[ 72.41  10.    12.    17.    14.    25.     1.     6.75],6.75,1.8,-71.20316666666666,[ 72.41  10.    12.    17.    14.    25.     1.     6.75],46
46,59.0,69.62,2,10.0,70.8,4,0.150000,7.05000,[ 70.8   10.    12.    17.    14.    35.     1.     7.05],[ 70.8   10.    12.    17.    14.    35.     1.     7.05],[ 70.8  10.   12.   17.   14.   30.    1.    6.9],6.9000000000000003552713678800500929355621337890625,1.8,-69.62,[ 70.8  10.   12.   17.   14.   30.    1.    6.9],47
47,59.0,69.62,2,10.0,70.8,4,0.150000,7.20000,[ 70.8  10.   12.   17.   14.   40.    1.    7.2],[ 70.8  10.   12.   17.   14.   40.    1.    7.2],[ 70.8   10.    12.    17.    14.    35.     1.     7.05],7.04999999999999982236431605997495353221893310546875,1.8,-69.62,[ 70.8   10.    12.    17.    14.    35.     1.     7.05],48
48,59.0,69.62,2,10.0,70.8,4,0.150000,7.35000,[ 70.8   10.    12.    17.    14.    45.     1.     7.35],[ 70.8   10.    12.    17.    14.    45.     1.     7.35],[ 70.8  10.   12.   17.   14.   40.    1.    7.2],7.20000000000000017763568394002504646778106689453125,1.8,-69.62,[ 70.8  10.   12.   17.   14.   40.    1.    7.2],49
49,59.0,69.62,2,10.0,70.8,4,0.150000,7.50000,[ 70.8  10.   12.   17.   14.   50.    1.    7.5],[ 70.8  10.   12.   17.   14.   50.    1.    7.5],[ 70.8   10.    12.    17.    14.    45.     1.     7.35],7.3499999999999996447286321199499070644378662109375,1.8,-69.62,[ 70.8   10.    12.    17.    14.    45.     1.     7.35],50
50,59.0,69.62,2,10.0,70.8,4,0.15000,7.65000,[ 70.8   10.    12.    17.    14.    55.     1.     7.65],[ 70.8   10.    12.    17.    14.    55.     1.     7.65],[ 70.8  10.   12.   17.   14.   50.    1.    7.5],7.5,1.8,-69.62,[ 70.8  10.   12.   17.   14.   50.    1.    7.5],51
51,59.0,69.62,2,10.0,70.8,4,0.150000,7.80000,[ 70.8  10.   12.   17.   15.    0.    1.    7.8],[ 70.8  10.   12.   17.   15.    0.    1.    7.8],[ 70.8   10.    12.    17.    14.    55.     1.     7.65],7.6500000000000003552713678800500929355621337890625,1.8,-69.62,[ 70.8   10.    12.    17.    14.    55.     1.     7.65],52
52,59.0,47.199763999999995,-2,10.0,70.8,4,-0.166670,7.63333,[ 70.8      10.       12.       17.       15.        5.        1.        7.63333],[ 70.8      10.       12.       17.       15.        5.        1.        7.63333],[ 70.8  10.   12.   17.   15.    0.    1.    7.8],7.79999999999999982236431605997495353221893310546875,-2.00004,-47.199763999999995,[ 70.8  10.   12.   17.   15.    0.    1.    7.8],53
53,59.0,47.199763999999995,-2,10.0,70.8,4,-0.166670,7.46666,[ 70.8      10.       12.       17.       15.       10.        1.        7.46666],[ 70.8      10.       12.       17.       15.       10.        1.        7.46666],[ 70.8      10.       12.       17.       15.        5.        1.        7.63333],7.63332999999999994855670593096874654293060302734375,-2.00004,-47.199763999999995,[ 70.8      10.       12.       17.       15.        5.        1.        7.63333],54
54,59.0,47.199763999999995,-2,10.0,70.8,4,-0.166670,7.29999,[ 70.8      10.       12.       17.       15.       15.        1.        7.29999],[ 70.8      10.       12.       17.       15.       15.        1.        7.29999],[ 70.8      10.       12.       17.       15.       10.        1.        7.46666],7.46666000000000007474909580196253955364227294921875,-2.00004,-47.199763999999995,[ 70.8      10.       12.       17.       15.       10.        1.        7.46666],55
55,59.0,47.199763999999995,-2,10.0,70.8,4,-0.166670,7.13332,[ 70.8      10.       12.       17.       15.       20.        1.        7.13332],[ 70.8      10.       12.       17.       15.       20.        1.        7.13332],[ 70.8      10.       12.       17.       15.       15.        1.        7.29999],7.29999000000000020094148567295633256435394287109375,-2.00004,-47.199763999999995,[ 70.8      10.       12.       17.       15.       15.        1.        7.29999],56
56,59.0,47.199763999999995,-2,10.0,70.8,4,-0.166670,6.96665,[ 70.8      10.       12.       17.       15.       25.        1.        6.96665],[ 70.8      10.       12.       17.       15.       25.        1.        6.96665],[ 70.8      10.       12.       17.       15.       20.        1.        7.13332],7.13332000000000032713387554395012557506561279296875,-2.00004,-47.199763999999995,[ 70.8      10.       12.       17.       15.       20.        1.        7.13332],57
